month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
202006,77022,"houston, tx",4514,10461,-1138,3702,29.404693,58.14631303,0.663071991,58.5,0.1471,7.5,-0.1761,-12.5,-13,0.0588,0.2,0.1622,291550,0.0836,0.215,0.8535
202006,77664,"warren, tx",15444,13174,-288,,7.720052,8.211891577,7.228213349,139.5,0.1529,18.5,0.9375,67.5,68,-0.0444,0,0.3874,215050,-0.0851,1.2159,0.6295
202006,7753,"neptune, nj",1430,3177,4916,-182,70.453221,73.44797435,67.45846692,46,-0.3521,-25,0.1795,7,-25.5,0.8377,0.6264,1.2748,372500,0.0346,0.0644,1.0906
202006,7731,"howell, nj",2990,4218,730,-630,64.062955,46.69921306,81.42669776,70,-0.0411,-3,0.5217,24,-1.5,0.4109,0.8763,1.6396,389050,-0.0845,0.0264,1.139
202006,77457,"matagorda, tx",22550,13394,552,2458,5.337365,2.994753716,7.679976683,213.5,-0.1356,-33.5,0.1062,20.5,142,0.4667,1.5882,0.3964,275050,-0.0772,0.0581,0.8052
202006,7750,"monmouth beach, nj",14851,8744,-636,-338,40.035704,31.49956281,48.57184494,87.5,0.2324,16.5,0.4583,27.5,16,0.3896,0.5735,0.964,827500,0.0343,-0.0543,2.4228
202006,7730,"hazlet, nj",7411,3767,-683,-3117,66.693384,37.86796852,95.51879918,79.5,0.2422,15.5,1.65,49.5,8,0.8557,1.1107,2.491,369500,0.0122,0.0265,1.0818
202006,77055,"houston, tx",1769,10540,678,2800,28.945643,57.65083066,0.240454678,59,-0.1194,-8,-0.0167,-1,-12.5,0.35,0.35,0.1216,589500,0.0166,-0.0931,1.726
202006,77090,"houston, tx",1426,4537,-538,496,62.448994,74.81783737,50.08015156,45,-0.2373,-14,-0.0625,-3,-26.5,-0.0091,0.3797,0.982,219865,0.0224,0.0626,0.6436
202006,77534,"danbury, tx",16771,10388,512,-2403,29.856456,54.89653162,4.816380064,61.5,-0.0821,-5.5,0.7083,25.5,-10,0.2167,0.0139,0.3288,230300,-0.0054,0.2935,0.6742
202006,77015,"houston, tx",1152,8099,-3154,-3958,43.66074,60.47070825,26.85077237,56.5,0.2556,11.5,0.527,19.5,-15,0.0634,0.0942,0.6802,175049.5,0,0.0612,0.5124
202006,77002,"houston, tx",9531,10985,694,2307,25.76144,49.322355,2.200524628,67,-0.1067,-8,-0.0147,-1,-4.5,0.1,-0.0179,0.2477,297050,-0.0162,-0.0719,0.8696
202006,77016,"houston, tx",4625,7406,1388,3436,47.398718,75.48090936,19.31652579,44.5,-0.2705,-16.5,-0.0918,-4.5,-27,0.2075,1.2069,0.5766,162500,0.0837,-0.0477,0.4757
202006,77357,"new caney, tx",5976,10248,944,2289,30.865637,57.65083066,4.08044302,59,-0.169,-12,0.0351,2,-12.5,0.1167,0.675,0.3018,259450,-0.0046,-0.0735,0.7595
202006,77539,"dickinson, tx",1433,9558,-505,1545,35.263043,54.89653162,15.62955407,61.5,0.025,1.5,0.2059,10.5,-10,0.2083,0.9333,0.5225,249500,0.0026,-0.0402,0.7304
202006,77098,"houston, tx",5413,11550,939,2270,21.677354,42.58962402,0.765083066,75,-0.1071,-9,0.1364,9,3.5,0.4615,0.3571,0.1712,777300,-0.0223,-0.0099,2.2759
202006,77662,"vidor, tx",4182,6239,1753,2266,53.406441,72.23112795,34.58175459,47,-0.2985,-20,-0.1897,-11,-24.5,0.1781,0.3651,0.7748,158950,0.0121,-0.0647,0.4653
202006,77478,"sugar land, tx",4235,9532,-27,2258,35.434276,58.62722238,12.24132906,58,-0.0794,-5,0.0357,2,-13.5,0.1413,0.8103,0.473,375049.5,-0.0132,-0.0385,1.098
202006,7711,"allenhurst, nj",20315,8482,-2242,,41.540367,70.21276596,12.86796852,48.5,0.4697,15.5,0.1023,4.5,-23,0.1739,0.102,0.4865,1300050,0.0833,0.3684,3.8065
202006,77536,"deer park, tx",3314,6111,1285,-256,54.06587,89.58029729,18.55144273,33.5,-0.3163,-15.5,-0.0429,-1.5,-38,0.2353,0.26,0.5676,246050,-0.0717,-0.0156,0.7203
202006,77061,"houston, tx",5579,9946,2156,2327,32.887642,50.31331973,15.46196444,66,-0.3333,-33,-0.0435,-3,-5.5,0.2083,0.45,0.5225,194050,-0.1181,-0.1182,0.568
202006,77092,"houston, tx",2609,12001,227,-2733,18.398426,35.0043719,1.792480326,83,0.0375,3,1.3714,48,11.5,0.4167,0.4167,0.2297,299050,0,0.031,0.8755
202006,77306,"conroe, tx",9324,7906,322,5819,44.793792,62.09559895,27.49198484,55,-0.1791,-12,-0.3125,-25,-16.5,0.0775,1.25,0.6892,234724.5,0.1175,0.0865,0.6871
202006,77541,"freeport, tx",7245,8800,1364,2733,39.696881,21.55348295,57.8402798,102,0.1087,10,0.2593,21,30.5,0.6781,1.1491,1.1036,239950,-0.0208,0.034,0.7024
202006,77304,"conroe, tx",3692,9995,638,2928,32.505101,62.09559895,2.914602157,55,-0.1406,-9,-0.0833,-5,-16.5,0.2,0.3636,0.2703,306645.5,0.022,-0.0236,0.8977
202006,77027,"houston, tx",4812,12197,-47,1997,16.904693,32.57796561,1.231419411,86,0.0886,7,0.1944,14,14.5,0.2941,0.2941,0.1982,1085050,0.1433,0.173,3.177
202006,77808,"bryan, tx",8930,7871,1797,2525,44.914019,58.62722238,31.20081609,58,-0.1831,-13,-0.0794,-5,-13.5,0.4298,0.5673,0.7342,371000,0.0026,0.0028,1.0862
202006,77017,"houston, tx",4372,7904,1622,3476,44.812008,75.48090936,14.14310697,44.5,-0.3358,-22.5,-0.3047,-19.5,-27,0.037,0.2444,0.5045,200049.5,0.0582,0.0256,0.5856
202006,77406,"richmond, tx",2253,10361,271,2376,30.016759,56.06237249,3.971145439,60.5,-0.0547,-3.5,0.0614,3.5,-11,0.32,1.2,0.2973,344787.5,-8.00E-04,0.0291,1.0094
202006,77407,"richmond, tx",2554,10778,-48,1559,27.269746,51.7633343,2.776158554,64.5,-0.0077,-0.5,0.217,11.5,-7,0.1346,1.1071,0.2658,329500,-0.0017,0.0459,0.9647
202006,77381,"spring, tx",2215,4415,2145,3356,63.017342,83.59078986,42.44389391,38.5,-0.3125,-17.5,-0.0833,-3.5,-33,0.3929,1.1667,0.8784,519950,0.0833,0.1253,1.5223
202006,7701,"red bank, nj",4597,1382,1554,1440,83.60172,84.30486739,82.89857184,38,-0.4154,-27,-0.1915,-9,-33.5,0.1646,0.6026,1.6892,464050,0.0334,0.16,1.3586
202006,77356,"montgomery, tx",3150,10636,604,1848,28.308073,42.58962402,14.02652288,75,-0.026,-2,0.1905,12,3.5,0.3537,0.7903,0.5,319975,-0.045,-0.0859,0.9368
202006,77484,"waller, tx",8736,9587,-1383,633,35.040804,50.79422909,19.28737977,65.5,0.1696,9.5,0.1102,6.5,-6,0.2308,0.28,0.5766,446542.5,0.0633,0.276,1.3074
202006,77584,"pearland, tx",73,8003,332,1322,44.192655,68.15797144,20.22733897,50,-0.1071,-6,0.1628,7,-21.5,0.31,0.9265,0.5901,312550,0.0081,-0.0076,0.915
202006,77520,"baytown, tx",2666,9372,585,1424,36.454386,57.01690469,15.89186826,59.5,-0.0846,-5.5,-0.0403,-2.5,-12,0.3605,0.2447,0.527,164950,0,0.0024,0.4828
202006,77502,"pasadena, tx",3282,8532,-2420,-275,41.278053,65.5348295,17.0212766,52,0.0612,3,0.2381,10,-19.5,-0.0692,0.4405,0.545,190050,0.0555,0.1882,0.5563
202006,77433,"cypress, tx",564,8960,625,2402,38.778782,68.15797144,9.399591956,50,-0.1071,-6,0,0,-21.5,0.6786,0.88,0.4234,371545,0.0507,0.0768,1.0878
202006,77708,"beaumont, tx",8453,7778,-5780,-6474,45.383999,46.69921306,44.06878461,70,0.3725,19,1.3333,40,-1.5,-0.2647,-0.0196,0.9009,179950,0.2001,-0.0288,0.5268
202006,77518,"bacliff, tx",10540,10616,-3116,1122,28.431944,54.89653162,1.967356456,61.5,1.05,31.5,0.0982,5.5,-10,0.4722,-0.1167,0.2387,367050,0.0055,0.6317,1.0746
202006,77095,"houston, tx",152,4385,1281,1829,63.112066,81.92946663,44.29466628,40,-0.2,-10,0.0526,2,-31.5,0.4085,0.9231,0.9009,275050,0,0.0659,0.8052
202006,77078,"houston, tx",8880,12522,-2352,-1717,14.164966,25.78694258,2.542990382,95.5,0.5917,35.5,0.8725,44.5,24,0.0741,-0.1471,0.2613,139050,0.0775,0.0116,0.407
202006,7747,"matawan, nj",3294,655,1804,1322,90.290732,87.99183911,92.58962402,35,-0.4531,-29,-0.125,-5,-36.5,0.3279,1.2091,2.1892,426800,-0.0187,0.0669,1.2496
202006,77437,"el campo, tx",7248,13192,213,1713,7.53789,13.10113669,1.974642961,121,0.0804,9,0.3444,31,49.5,0.2619,0.2045,0.2387,186300,-0.0449,-0.1131,0.5454
202006,77096,"houston, tx",1957,10844,330,1280,26.79248,52.65957447,0.925386185,63.5,-0.0522,-3.5,0.2451,12.5,-8,0.3333,1,0.1802,386300,0.0032,-0.0341,1.131
202006,7755,"oakhurst, nj",12596,12578,620,184,13.629408,17.2908773,9.967939376,110,0.0377,4,0.8644,51,38.5,0.7963,1.2045,0.4369,630050,0.1353,0.1072,1.8447
202006,77080,"houston, tx",1635,10364,-77,2108,29.991256,59.20285631,0.779656077,57.5,-0.0254,-1.5,0.0455,2.5,-14,0.4615,0.5833,0.1712,357050,0.02,0.0531,1.0453
202006,77034,"houston, tx",3382,7576,46,840,46.469688,74.07461382,18.86476246,45.5,-0.2417,-14.5,-0.0109,-0.5,-26,-0.0379,0.3229,0.5721,202500,0.0655,0.1568,0.5928
202006,77042,"houston, tx",712,10133,1144,2022,31.699942,59.77849024,3.62139318,57,-0.1857,-13,0.0755,4,-14.5,0.4545,0.6842,0.2883,350050,-0.0411,-0.0789,1.0248
202006,77083,"houston, tx",335,9229,691,-1828,37.299621,51.7633343,22.8359079,64.5,-0.14,-10.5,0.5357,22.5,-7,0.178,0.4479,0.6261,225050,0,0.125,0.6588
202006,77019,"houston, tx",3505,11663,947,1028,20.813903,39.11396094,2.51384436,78,-0.1136,-10,0.322,19,6.5,0.2391,0.2391,0.2568,820049.5,0.0314,-0.0144,2.401
202006,7720,"bradley beach, nj",12887,2489,3128,3706,75.178519,70.21276596,80.14427281,48.5,-0.3446,-25.5,-0.2971,-20.5,-23,0.4916,0.6136,1.5991,699950,-0.0478,-0.1618,2.0494
202006,77386,"spring, tx",1645,7324,1272,3601,47.934276,85.47070825,10.39784319,37,-0.26,-13,-0.26,-13,-34.5,0.3611,0.6333,0.4414,355050,0.0313,0.0923,1.0395
202006,77598,"webster, tx",3164,7927,1423,1855,44.611629,72.23112795,16.99213057,47,-0.2034,-12,-0.0408,-2,-24.5,0.4405,0.5125,0.545,219950,-0.0431,-0.2667,0.6439
202006,77517,"santa fe, tx",12532,11078,352,-4647,25.149373,31.12795103,19.17079569,88,0.0864,7,1.3158,50,16.5,0.4545,0.2549,0.5766,327300,-0.0514,-0.2372,0.9582
202006,77340,"huntsville, tx",4050,10453,423,1697,29.466628,49.81055086,9.122704751,66.5,-0.0634,-4.5,0.0076,0.5,-5,0.2237,0.1923,0.4189,258950,0,-4.00E-04,0.7581
202006,7719,"belmar, nj",5477,1400,3095,3562,83.514282,83.59078986,83.43777324,38.5,-0.45,-31.5,-0.3246,-18.5,-33,0.469,0.8398,1.7072,600049,2.00E-04,0.0714,1.7568
202006,77802,"bryan, tx",3794,11271,-425,-5724,23.79044,24.38064704,23.20023317,97.5,0.1607,13.5,1.5,58.5,26,0.25,0.1864,0.6306,279500,0.024,0.1182,0.8183
202006,77029,"houston, tx",7503,8393,-1315,-813,42.123288,68.15797144,16.08860391,50,0.0204,1,0.1364,6,-21.5,0.0727,0.1569,0.5315,156049,0.0758,0.1999,0.4568
202006,77336,"huffman, tx",8504,9145,-475,369,37.689449,60.47070825,14.90819003,56.5,-0.0259,-1.5,0.2841,12.5,-15,0.14,0.6286,0.5135,234999.5,-0.0206,-0.3267,0.688
202006,77087,"houston, tx",3836,10814,-2178,-5625,26.978286,37.05187992,16.90469251,80.5,0.3879,22.5,1.1184,42.5,9,0.1863,-0.0082,0.545,205050,-0.0465,0.0255,0.6003
202006,77345,"kingwood, tx",4420,7670,-896,804,45.966919,60.97347712,30.96036141,56,-0.0667,-4,0.2174,10,-15.5,0.08,0.7234,0.7297,299500,-0.0491,-0.0786,0.8768
202006,77396,"humble, tx",1514,9490,-308,1735,35.689303,61.54182454,9.836782279,55.5,-0.0431,-2.5,0.1327,6.5,-16,0.1429,1,0.4324,279950,0.12,0.0769,0.8196
202006,7738,"lincroft, nj",12835,3744,285,-440,66.828184,45.28563101,88.37073739,71.5,0.0515,3.5,0.8333,32.5,0,0.5815,1.5723,1.9234,784050,0.0889,0.1042,2.2956
202006,77014,"houston, tx",4002,5670,3241,2532,56.372049,70.89769746,41.84640047,48,-0.2941,-20,0,0,-23.5,0.5397,0.902,0.8739,220050,0.0477,0.1891,0.6442
202006,77665,"winnie, tx",11304,5995,3069,5717,54.656077,76.87263189,32.43952201,43.5,-0.3958,-28.5,-0.4821,-40.5,-28,0.2463,0.4649,0.7523,157500,-0.1708,-0.3439,0.461
202006,77035,"houston, tx",2189,10225,216,1907,30.989507,58.14631303,3.832701836,58.5,-0.0565,-3.5,0.125,6.5,-13,0.5476,1.0313,0.2928,280050,4.00E-04,-0.0311,0.8199
202006,77450,"katy, tx",118,5620,711,3867,56.612504,78.26435442,34.96065287,42.5,-0.1827,-9.5,-0.0341,-1.5,-29,0.291,1.4714,0.7793,335950,0,0.0563,0.9835
202006,77043,"houston, tx",5091,11657,-500,727,20.846692,41.18332848,0.510055377,77,0.1493,10,0.4528,24,5.5,0.0625,0.4167,0.1532,389950,0.0266,0.067,1.1417
202006,77625,"kountze, tx",9736,10457,-536,1663,29.441125,18.47129117,40.4109589,108,-0.1563,-20,0.1868,17,36.5,0,0.6964,0.8559,160050,-0.2344,-0.3749,0.4685
202006,77018,"houston, tx",3559,9197,195,3237,37.474497,74.81783737,0.131157097,45,-0.1176,-6,-0.1509,-8,-26.5,0,0.3333,0.1081,430000,1.00E-04,0.0751,1.2589
202006,77028,"houston, tx",7327,10266,-3590,1386,30.72355,52.65957447,8.787525503,63.5,0.5488,22.5,0.1339,7.5,-8,-0.0213,0.4839,0.4144,186300,0.0068,0.3302,0.5454
202006,77611,"bridge city, tx",10318,2207,-922,3848,77.215098,81.20081609,73.22937919,40.5,-0.0581,-2.5,-0.3017,-17.5,-31,0.1593,0.7784,1.4099,222050,0.0829,0.0576,0.65
202006,77375,"tomball, tx",1291,8005,713,3352,44.174439,78.26435442,10.08452346,42.5,-0.1667,-8.5,-0.1827,-9.5,-29,0.3472,0.6724,0.4369,325050,0.0188,-0.0385,0.9516
202006,77471,"rosenberg, tx",2193,10503,-264,2879,29.124162,53.87642087,4.371903235,62.5,-0.0079,-0.5,-0.0234,-1.5,-9,0.0781,0.725,0.3108,261415,0.013,0.1028,0.7653
202006,77057,"houston, tx",423,10945,133,1660,26.06383,51.7633343,0.36432527,64.5,-0.0227,-1.5,0.1518,8.5,-7,0.2917,0.1071,0.1396,319050,0.0031,0.0813,0.9341
202006,77651,"port neches, tx",8447,468,61,1700,92.236229,92.38560187,92.08685514,30.5,-0.2907,-12.5,-0.337,-15.5,-41,0.1985,0.6115,2.1486,253750,0.025,0.08,0.7429
202006,77488,"wharton, tx",7971,10297,2194,4553,30.515885,48.9215972,12.11017196,67.5,-0.2819,-26.5,-0.3041,-29.5,-4,0.4189,0.9444,0.473,179050,0.1187,0.0535,0.5241
202006,77578,"manvel, tx",7915,10474,-257,2753,29.255319,57.65083066,0.859807636,59,0,0,-0.0328,-2,-12.5,0.0833,0.1471,0.1757,359550,-0.0151,0.0731,1.0526
202006,7746,"marlboro, nj",7336,2409,3085,426,75.732294,59.20285631,92.26173127,57.5,-0.2532,-19.5,0.25,11.5,-14,0.8898,1.087,2.1622,664550,0.0805,0.0549,1.9457
202006,77449,"katy, tx",19,4453,339,2757,62.827893,79.91110463,45.74468085,41.5,-0.1354,-6.5,0.1216,4.5,-30,0.3312,1.3837,0.9234,215050,0,0.0094,0.6295
202006,77459,"missouri city, tx",326,9761,329,2196,34.031623,62.09559895,5.967647916,55,-0.0984,-6,0.0784,4,-16.5,0.3167,1.3235,0.3559,356550,0.0186,0.0427,1.0439
202006,77379,"spring, tx",89,8748,-493,1312,40.021131,60.97347712,19.06878461,56,-0.0175,-1,0.2444,11,-15.5,0.1981,1.0484,0.5721,324950,0.0314,-0.0155,0.9513
202006,77530,"channelview, tx",4478,10184,-1717,-2082,31.219032,36.25036433,26.18770038,81.5,0.2538,16.5,0.9405,39.5,10,0.1641,0.7326,0.6712,159950,-0.0309,-0.1352,0.4682
202006,77009,"houston, tx",1963,10641,322,2478,28.267998,56.06237249,0.47362285,60.5,-0.0692,-4.5,0.0254,1.5,-11,0.2692,0.2692,0.1486,400050,0,-0.0361,1.1712
202006,77435,"east bernard, tx",12307,12063,-1797,2956,17.924803,33.02972894,2.819877587,85.5,0.4016,24.5,-0.0284,-2.5,14,0.2,0.5789,0.2703,299950,-0.0479,-0.0884,0.8781
202006,7732,"highlands, nj",11261,1654,6666,6686,81.532352,94.91401924,68.15068493,27,-0.6625,-53,-0.6301,-46,-44.5,0.6307,0.6882,1.2928,779050,0.2464,0.7724,2.281
202006,77048,"houston, tx",7636,6347,3560,4725,52.896386,98.69571553,7.097056252,18,-0.7231,-47,-0.6087,-28,-53.5,-0.0341,1.0238,0.3829,196790,0.0698,0.0578,0.5761
202006,77008,"houston, tx",1306,9823,435,1370,33.674585,66.66423783,0.684931507,51,-0.1356,-8,0.1333,6,-20.5,0.2,0.5,0.1622,521245,0.0062,0.0724,1.5261
202006,77566,"lake jackson, tx",3372,8421,-1024,-1978,41.970271,50.79422909,33.14631303,65.5,0.0565,3.5,0.4556,20.5,-6,0.2,0.377,0.7568,247550,0.0143,-0.083,0.7247
202006,7735,"keyport, nj",6448,2337,1157,1659,76.264209,76.87263189,75.65578549,43.5,-0.25,-14.5,-0.0543,-2.5,-28,0.4009,0.8056,1.464,337450,-0.0357,0.0385,0.9879
202006,77365,"porter, tx",3605,10277,904,4075,30.657971,58.14631303,3.169629846,58.5,-0.1643,-11.5,-0.22,-16.5,-13,0.1731,0.6944,0.2748,289545,0.0531,0.0089,0.8477
202006,77904,"victoria, tx",3873,10920,-791,-813,26.271495,37.86796852,14.67502186,79.5,0.1357,9.5,0.3707,21.5,8,0.1771,0.1531,0.509,299950,0,0.0989,0.8781
202006,77071,"houston, tx",3996,8742,541,-130,40.039347,58.62722238,21.45147187,58,-0.1077,-7,0.3488,15,-13.5,0.2736,0.6463,0.6081,199500,0.0073,0.0498,0.584
202006,77642,"port arthur, tx",2529,5067,3953,1308,59.592684,70.21276596,48.97260274,48.5,-0.5245,-53.5,-0.0849,-4.5,-23,0.0969,0.4145,0.9685,186000,0.0161,0.2396,0.5445
202006,77801,"bryan, tx",6394,12373,-191,-845,15.483824,20.43136112,10.5362868,104,0.0947,9,0.6508,41,32.5,0.125,0.1786,0.4459,189950,0,-0.0452,0.556
202006,77007,"houston, tx",748,9486,789,2878,35.70752,70.89769746,0.517341883,48,-0.1864,-11,-0.0943,-5,-23.5,0.2143,0.3077,0.1532,499950,0,0.0524,1.4638
202006,77630,"orange, tx",3921,7925,1002,-800,44.629846,49.322355,39.93733605,67,-0.141,-11,0.1754,10,-4.5,0.2368,0.2703,0.8468,171950,0.1301,0.0118,0.5033
202006,77073,"houston, tx",3178,7424,506,-1235,47.282133,56.06237249,38.50189449,60.5,0.0431,2.5,0.5513,21.5,-11,0.5593,0.7037,0.8288,190050,5.00E-04,-0.0256,0.5563
202006,77422,"brazoria, tx",8202,12330,-732,1268,15.895512,23.63742349,8.153599534,98.5,0.2312,18.5,0.3311,24.5,27,0.1538,0.4516,0.4054,205550,0.0173,-0.0659,0.6017
202006,77075,"houston, tx",2883,8768,-1768,-2212,39.89726,68.74817837,11.04634217,49.5,0.1512,6.5,0.4143,14.5,-22,0.0978,0.1222,0.455,222340,0.0339,0.0339,0.6509
202006,77039,"houston, tx",6188,4273,3811,7974,63.764209,92.38560187,35.14281551,30.5,-0.5822,-42.5,-0.609,-47.5,-41,0.0741,0.8125,0.7838,118550,-0.2813,-0.2099,0.347
202006,7722,"colts neck, nj",10372,5336,515,4459,58.230108,34.62547362,81.83474206,83.5,-0.0176,-1.5,-0.006,-0.5,12,0.3394,1.3831,1.6532,1312500,0.0097,0.2754,3.843
202006,7748,"middletown, nj",4641,1024,1828,1127,86.804139,84.80034975,88.80792772,37.5,-0.4141,-26.5,-0.1667,-7.5,-34,0.3671,0.5766,1.9459,574950,-0.0256,0.0472,1.6834
202006,77423,"brookshire, tx",9476,9240,1184,4092,37.266832,73.44797435,1.085689303,46,-0.2459,-15,-0.2333,-14,-25.5,0.1667,0.9091,0.1892,308049,0.0267,-0.0072,0.9018
202006,77845,"college station, tx",503,10670,17,2170,28.096765,36.71670067,19.47682891,81,0.0946,7,0.0519,4,9.5,0.3617,0.561,0.5766,327500,-0.0341,0.0236,0.9588
202006,77338,"humble, tx",2419,7854,1264,-839,44.946809,68.74817837,21.14543865,49.5,-0.161,-9.5,0.1786,7.5,-22,0.4889,0.3137,0.6036,203995,0.0347,0.0202,0.5972
202006,77546,"friendswood, tx",939,8366,-807,1288,42.272661,63.70591664,20.83940542,53.5,0.0094,0.5,0.0094,0.5,-18,0.2091,0.4149,0.5991,394950,0.0128,-0.0125,1.1563
202006,77868,"navasota, tx",8462,11667,-1713,1308,20.79933,30.0058292,11.59283008,89.5,0.3984,25.5,0.1187,9.5,18,0.2561,0.2262,0.464,247825,0.0219,0.3772,0.7255
202006,77521,"baytown, tx",677,10048,-1006,569,32.195424,57.01690469,7.373943457,59.5,0.1019,5.5,0.2143,10.5,-12,0.2286,0.3871,0.3874,235050,-0.0042,0.0239,0.6881
202006,77995,"yoakum, tx",9499,12249,571,1996,16.609589,23.00349752,10.21568056,99.5,-0.1708,-20.5,0.2437,19.5,28,0.0652,0.8148,0.4414,219550,0.1058,0.1256,0.6427
202006,77388,"spring, tx",1583,5621,1878,2482,56.594287,78.26435442,34.92422034,42.5,-0.2544,-14.5,0.1486,5.5,-29,0.3952,1.4028,0.7793,250050,0,-0.0196,0.732
202006,77480,"sweeny, tx",10781,12166,-595,370,17.14879,30.74905275,3.548528126,88.5,0.1959,14.5,0.2292,16.5,17,0.1429,-0.2195,0.2883,209950,0,0.0764,0.6146
202006,77619,"groves, tx",7103,4155,-2325,-1025,64.434567,64.41999417,64.44914019,53,0.2045,9,0.1778,8,-18.5,0.1345,0.3107,1.2162,159500,-0.033,-0.0756,0.4669
202006,77040,"houston, tx",1037,6930,-601,75,49.98907,62.59108132,37.38705917,54.5,-0.0268,-1.5,0.3293,13.5,-17,0.2397,0.8469,0.8153,269050,0.0151,0.0803,0.7877
202006,77503,"pasadena, tx",5411,5813,2827,3970,55.683474,82.44680851,28.9201399,39.5,-0.319,-18.5,-0.2404,-12.5,-32,0.5392,0.7444,0.7072,170050,-0.028,-0.028,0.4978
202006,77575,"liberty, tx",7561,9520,572,-2767,35.518071,58.62722238,12.40891868,58,-0.2267,-17,0.4872,19,-13.5,-0.0702,0.06,0.4775,227950,0.14,0.2193,0.6673
202006,77045,"houston, tx",4434,11782,-613,190,20.034247,33.80209851,6.266394637,84.5,0.1575,11.5,0.4569,26.5,13,0.125,0.3065,0.3649,313050,0.4363,0.2043,0.9165
202006,77069,"houston, tx",5584,5272,2861,5483,58.485136,67.45846692,49.51180414,50.5,-0.1583,-9.5,-0.0982,-5.5,-21,0.8,1.7,0.973,296300,-0.0125,-0.0443,0.8674
202006,77414,"bay city, tx",4721,11976,672,3178,18.638881,19.57883999,17.6989216,105.5,-0.0321,-3.5,0.0343,3.5,34,0.3977,1.5625,0.5541,202549.5,0.0125,-0.0122,0.5929
202006,77573,"league city, tx",68,7745,608,2322,45.566161,75.48090936,15.65141358,44.5,-0.1275,-6.5,-0.0326,-1.5,-27,0.381,0.7576,0.5225,358300,0.0207,0.0694,1.049
202006,77047,"houston, tx",4964,7260,-3409,525,48.269455,75.48090936,21.05800058,44.5,0.1711,6.5,0.2361,8.5,-27,-0.1184,0.8108,0.6036,208550,0.1002,-0.0522,0.6105
202006,77380,"spring, tx",3170,8521,983,1533,41.347275,65.5348295,17.1597202,52,-0.2,-13,0.04,2,-19.5,0.21,0.5513,0.545,679839,-0.0275,0.2382,1.9905
202006,77355,"magnolia, tx",4990,9687,303,-585,34.465171,50.31331973,18.61702128,66,-0.0704,-5,0.4348,20,-5.5,0.2115,0.5,0.5676,398997,-0.0501,0.0639,1.1682
202006,77377,"tomball, tx",3250,7902,710,1851,44.815651,82.44680851,7.184494317,39.5,-0.1939,-9.5,0.0128,0.5,-32,0.2879,0.8478,0.3829,335050,0.0182,-0.0103,0.9809
202006,77339,"kingwood, tx",1256,8127,-329,-1310,43.51501,58.62722238,28.40279802,58,-0.0645,-4,0.4146,17,-13.5,0.1923,0.55,0.6982,257073,-0.0019,-0.0413,0.7526
202006,77627,"nederland, tx",5200,1143,1054,2132,85.620082,86.17021277,85.06995045,36.5,-0.3596,-20.5,-0.2981,-15.5,-35,0.298,0.4848,1.7658,239950,0.1158,0.0909,0.7024
202006,77006,"houston, tx",2621,10022,879,2522,32.315651,63.23229379,1.399009035,54,-0.1692,-11,-0.0357,-2,-17.5,0.2778,0.4375,0.2072,606250,0.0105,-0.0672,1.775
202006,77003,"houston, tx",8661,9039,323,2469,38.348878,75.48090936,1.2168464,44.5,-0.1275,-6.5,-0.0729,-3.5,-27,0.5714,0.5714,0.1982,379050,0.021,0.0271,1.1097
202006,77650,"port bolivar, tx",16861,11164,-153,1885,24.56281,17.85922472,31.26639464,109,0.0187,2,0.2976,25,37.5,0.1643,0.8953,0.7342,354550,0.0275,-0.015,1.038
202006,7762,"spring lake, nj",9151,7552,-1007,920,46.589915,20.64995628,72.52987467,103.5,0.2176,18.5,0.125,11.5,32,0.2664,0.5,1.3919,2047050,0.0503,1.411,5.9938
202006,77051,"houston, tx",7386,11144,-1117,-94,24.726756,44.49868843,4.954823667,72.5,0.1694,10.5,0.45,22.5,1,0.1061,0.2586,0.3288,189000,-0.0143,-0.0529,0.5533
202006,7757,"oceanport, nj",12970,6346,3038,625,52.903672,78.26435442,27.54299038,42.5,-0.4014,-28.5,-0.2672,-15.5,-29,0.2541,-0.0192,0.6892,825040,0.0312,-0.0048,2.4156
202006,77328,"cleveland, tx",7657,11421,-1187,-1020,22.682891,27.18595162,18.17983095,93.5,0.3169,22.5,0.87,43.5,22,0.2755,0.7361,0.5631,189950,-0.0457,-0.0957,0.556
202006,7712,"asbury park, nj",1357,7837,2177,533,45.02696,57.65083066,32.40308948,59,-0.1918,-14,0.0172,1,-12.5,0.5091,0.2969,0.7477,562500,-0.0131,0.1249,1.6469
202006,77479,"sugar land, tx",72,8849,948,2148,39.434567,66.03759837,12.831536,51.5,-0.1953,-12.5,0.051,2.5,-20,0.2442,0.9815,0.482,449775,-3.00E-04,-6.00E-04,1.3168
202006,77469,"richmond, tx",2467,10345,-542,2198,30.173419,58.62722238,1.719615273,58,0.0357,2,0.0357,2,-13.5,0.3158,0.5625,0.2252,280547.5,-0.0028,0.02,0.8213
