Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
,,,,,,,
,,-1,-40,-44,-46,-48,-66
79379,"$100,000 under $200,000",20,0,0,0,1931,293
79379,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79381,,470,299,393,653,17372,3619
79381,"$1 under $25,000",190,0,0,0,510,48
79381,"$25,000 under $50,000",120,85,146,89,2081,198
79381,"$50,000 under $75,000",60,0,0,0,2131,254
79381,"$75,000 under $100,000",30,0,0,0,1971,248
79381,"$100,000 under $200,000",50,214,247,564,10679,766
79381,"$200,000 or more",20,0,0,0,0,2105
,,,,,,,
79382,,3110,3413,5169,5169,152381,27772
79382,"$1 under $25,000",1170,227,251,93,2949,267
79382,"$25,000 under $50,000",700,298,461,222,13217,1336
79382,"$50,000 under $75,000",450,405,664,304,17856,2069
79382,"$75,000 under $100,000",310,563,816,466,18865,2336
79382,"$100,000 under $200,000",380,1163,1934,1297,39213,6441
79382,"$200,000 or more",100,757,1043,2787,60281,15323
,,,,,,,
79401,,2090,457,593,545,32351,5216
79401,"$1 under $25,000",1500,0,0,0,4088,305
79401,"$25,000 under $50,000",360,99,0,62,6884,717
79401,"$50,000 under $75,000",110,0,209,90,4808,654
79401,"$75,000 under $100,000",50,131,0,0,3053,451
79401,"$100,000 under $200,000",50,0,384,393,5072,899
79401,"$200,000 or more",20,227,0,0,8446,2190
,,,,,,,
79403,,6520,842,1551,2021,103741,15323
79403,"$1 under $25,000",4130,75,142,135,9075,789
79403,"$25,000 under $50,000",1580,123,270,176,26609,2558
79403,"$50,000 under $75,000",450,134,277,283,17964,2183
79403,"$75,000 under $100,000",180,104,199,254,11326,1530
79403,"$100,000 under $200,000",140,175,369,373,13263,2179
79403,"$200,000 or more",40,231,294,800,25504,6084
,,,,,,,
79404,,4130,438,703,935,63983,10138
79404,"$1 under $25,000",2620,0,0,0,5603,499
79404,"$25,000 under $50,000",1030,149,222,160,17852,1763
79404,"$50,000 under $75,000",300,73,148,189,11993,1471
79404,"$75,000 under $100,000",100,45,122,0,6215,860
79404,"$100,000 under $200,000",60,171,211,586,6184,1060
79404,"$200,000 or more",20,0,0,0,16136,4485
,,,,,,,
79407,,8070,6254,8315,11985,363220,73209
79407,"$1 under $25,000",3760,219,349,267,11139,963
79407,"$25,000 under $50,000",2040,465,739,581,38725,4016
79407,"$50,000 under $75,000",930,537,923,773,37250,4561
79407,"$75,000 under $100,000",510,587,793,875,31758,4080
79407,"$100,000 under $200,000",500,1528,2183,2077,51482,8767
79407,"$200,000 or more",330,2918,3328,7412,192866,50822
,,,,,,,
79410,,3320,2190,2703,3536,124153,23337
79410,"$1 under $25,000",1660,96,99,96,5139,433
79410,"$25,000 under $50,000",760,141,218,142,15754,1720
79410,"$50,000 under $75,000",360,236,316,310,15148,1950
79410,"$75,000 under $100,000",190,230,302,343,12037,1708
79410,"$100,000 under $200,000",230,543,695,869,24486,4328
79410,"$200,000 or more",120,944,1073,1776,51589,13198
,,,,,,,
79411,,3060,320,500,365,36458,4627
79411,"$1 under $25,000",2030,0,0,0,5046,440
79411,"$25,000 under $50,000",740,153,178,151,12883,1263
79411,"$50,000 under $75,000",160,0,170,0,6434,760
79411,"$75,000 under $100,000",70,61,0,101,4332,626
79411,"$100,000 under $200,000",60,106,152,113,7763,1538
79411,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79412,,6400,939,1567,1736,91232,11519
79412,"$1 under $25,000",3830,112,180,114,9178,788
79412,"$25,000 under $50,000",1640,250,429,340,27327,2616
79412,"$50,000 under $75,000",530,204,364,408,20604,2416
79412,"$75,000 under $100,000",230,139,249,345,14105,1845
79412,"$100,000 under $200,000",140,234,345,529,13710,2364
79412,"$200,000 or more",30,0,0,0,6308,1490
,,,,,,,
79413,,9440,4776,6640,10580,316224,50529
79413,"$1 under $25,000",4100,334,402,418,11622,1009
79413,"$25,000 under $50,000",2360,746,1138,1140,44624,4549
79413,"$50,000 under $75,000",1230,748,1171,1358,49205,6131
79413,"$75,000 under $100,000",780,803,1238,1662,48470,6527
79413,"$100,000 under $200,000",770,1384,2065,3067,78464,13287
79413,"$200,000 or more",200,761,626,2935,83839,19026
,,,,,,,
79414,,7890,1245,2370,2485,155925,21291
79414,"$1 under $25,000",3990,118,263,156,12391,1070
79414,"$25,000 under $50,000",2350,300,596,454,46602,4915
79414,"$50,000 under $75,000",900,328,592,588,36241,4438
79414,"$75,000 under $100,000",370,199,407,471,23227,3156
79414,"$100,000 under $200,000",240,300,512,816,24930,4407
79414,"$200,000 or more",40,0,0,0,12534,3305
,,,,,,,
79415,,6650,912,1881,1676,98802,13282
79415,"$1 under $25,000",4240,64,97,71,10465,846
79415,"$25,000 under $50,000",1610,104,287,179,26852,2569
79415,"$50,000 under $75,000",420,149,339,224,16367,1941
79415,"$75,000 under $100,000",190,164,382,265,11437,1446
79415,"$100,000 under $200,000",160,311,776,454,16175,2697
79415,"$200,000 or more",30,120,0,483,17506,3783
,,,,,,,
79416,,13690,9105,13228,17462,525813,92312
79416,"$1 under $25,000",5920,386,625,394,18127,1523
79416,"$25,000 under $50,000",3350,1107,1909,1058,64786,6592
79416,"$50,000 under $75,000",1890,1355,2358,1612,76117,9253
79416,"$75,000 under $100,000",1020,1187,2010,1823,63149,8233
79416,"$100,000 under $200,000",1140,2380,3607,4381,115746,19611
79416,"$200,000 or more",370,2690,2719,8194,187888,47100
,,,,,,,
79423,,15700,16312,23155,25910,748451,135792
79423,"$1 under $25,000",5450,633,1018,517,15374,1336
79423,"$25,000 under $50,000",3890,1803,2993,1616,75111,7736
79423,"$50,000 under $75,000",2450,2317,3656,2417,98574,12047
79423,"$75,000 under $100,000",1590,2180,3586,2714,97456,12499
79423,"$100,000 under $200,000",1700,4673,6979,6412,175432,29652
79423,"$200,000 or more",620,4706,4923,12234,286504,72522
,,,,,,,
79424,,19770,36540,48445,51286,1305161,254108
79424,"$1 under $25,000",5780,1074,1249,759,17295,1528
79424,"$25,000 under $50,000",3680,2883,4022,2355,73064,7730
79424,"$50,000 under $75,000",2820,3932,5838,3562,113739,14083
79424,"$75,000 under $100,000",2370,4934,7285,5305,145211,19063
79424,"$100,000 under $200,000",3730,13016,18687,14595,389342,66308
79424,"$200,000 or more",1390,10701,11364,24710,566510,145396
,,,,,,,
79501,,1440,336,597,915,41111,5629
79501,"$1 under $25,000",640,0,0,0,1427,132
79501,"$25,000 under $50,000",390,62,127,146,6830,679
79501,"$50,000 under $75,000",190,56,237,94,7630,890
79501,"$75,000 under $100,000",110,57,0,258,6628,860
79501,"$100,000 under $200,000",110,161,233,417,18596,3068
79501,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79502,,560,64,0,267,16492,2576
79502,"$1 under $25,000",230,0,0,0,549,54
79502,"$25,000 under $50,000",150,31,0,104,2795,280
79502,"$50,000 under $75,000",90,0,0,0,3695,424
79502,"$75,000 under $100,000",50,33,0,163,2676,326
79502,"$100,000 under $200,000",40,0,0,0,6777,1492
79502,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79504,,1120,323,828,696,34132,4925
79504,"$1 under $25,000",460,0,0,0,982,90
79504,"$25,000 under $50,000",280,119,286,150,4959,505
79504,"$50,000 under $75,000",160,0,0,144,6545,807
79504,"$75,000 under $100,000",100,54,162,108,6344,811
79504,"$100,000 under $200,000",120,150,380,294,15302,2712
79504,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79505,,100,0,0,0,2188,283
79505,"$1 under $25,000",50,0,0,0,0,39
79505,"$25,000 under $50,000",20,0,0,0,475,0
79505,"$50,000 under $75,000",30,0,0,0,1713,244
79505,"$75,000 under $100,000",0,0,0,0,0,0
79505,"$100,000 under $200,000",0,0,0,0,0,0
79505,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79506,,300,49,0,57,9479,1555
79506,"$1 under $25,000",120,49,0,57,270,22
79506,"$25,000 under $50,000",70,0,0,0,1354,146
79506,"$50,000 under $75,000",50,0,0,0,1789,205
79506,"$75,000 under $100,000",30,0,0,0,1687,241
79506,"$100,000 under $200,000",30,0,0,0,4379,941
79506,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79508,,640,269,686,615,24744,3679
79508,"$1 under $25,000",280,0,0,0,856,77
79508,"$25,000 under $50,000",140,0,0,0,2616,262
79508,"$50,000 under $75,000",100,104,261,188,3860,479
79508,"$75,000 under $100,000",50,0,0,0,2820,395
79508,"$100,000 under $200,000",50,165,425,427,5182,891
79508,"$200,000 or more",20,0,0,0,9410,1575
,,,,,,,
79510,,3450,1254,2418,2039,93632,13892
79510,"$1 under $25,000",1420,76,160,153,3398,314
79510,"$25,000 under $50,000",870,148,311,243,15635,1543
79510,"$50,000 under $75,000",570,478,816,396,22188,2596
79510,"$75,000 under $100,000",320,184,415,280,19570,2440
79510,"$100,000 under $200,000",230,252,716,561,22944,3722
79510,"$200,000 or more",40,116,0,406,9897,3277
,,,,,,,
79511,,630,160,341,519,31706,5923
79511,"$1 under $25,000",190,0,0,0,499,47
79511,"$25,000 under $50,000",150,0,0,0,2743,280
79511,"$50,000 under $75,000",100,61,125,161,4201,506
79511,"$75,000 under $100,000",80,0,0,0,4854,657
79511,"$100,000 under $200,000",110,99,216,358,19409,4433
79511,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79512,,2430,436,532,1691,108792,20495
79512,"$1 under $25,000",910,0,0,0,1948,178
79512,"$25,000 under $50,000",600,55,0,128,11815,1273
79512,"$50,000 under $75,000",330,82,246,131,13559,1655
79512,"$75,000 under $100,000",250,81,0,198,15397,2089
79512,"$100,000 under $200,000",240,112,286,360,25132,4379
79512,"$200,000 or more",100,106,0,874,40941,10921
,,,,,,,
79520,,930,197,271,829,25951,3898
79520,"$1 under $25,000",420,0,0,0,835,77
79520,"$25,000 under $50,000",240,42,0,129,4080,404
79520,"$50,000 under $75,000",110,0,121,0,4387,498
79520,"$75,000 under $100,000",80,49,0,97,4514,545
79520,"$100,000 under $200,000",60,106,150,603,6162,984
79520,"$200,000 or more",20,0,0,0,5973,1390
,,,,,,,
79521,,1510,370,416,1528,41473,6488
79521,"$1 under $25,000",740,38,59,84,1665,152
79521,"$25,000 under $50,000",340,47,0,123,5838,570
79521,"$50,000 under $75,000",190,44,134,174,7443,881
79521,"$75,000 under $100,000",120,60,0,293,7469,951
79521,"$100,000 under $200,000",100,181,223,854,10464,1738
79521,"$200,000 or more",20,0,0,0,8594,2196
,,,,,,,
79525,,1240,334,707,614,36850,5465
79525,"$1 under $25,000",470,0,0,0,1074,100
79525,"$25,000 under $50,000",340,82,207,160,5986,599
79525,"$50,000 under $75,000",190,54,128,75,7381,859
79525,"$75,000 under $100,000",140,85,193,89,8356,1040
79525,"$100,000 under $200,000",100,113,179,290,14053,2867
79525,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79526,,450,123,277,438,23630,4366
79526,"$1 under $25,000",150,33,0,0,344,32
79526,"$25,000 under $50,000",80,0,0,0,1510,164
79526,"$50,000 under $75,000",70,0,0,0,2718,334
79526,"$75,000 under $100,000",50,0,0,0,2940,395
79526,"$100,000 under $200,000",80,90,277,438,8345,1417
79526,"$200,000 or more",20,0,0,0,7773,2024
,,,,,,,
79527,,210,0,0,0,11262,2123
79527,"$1 under $25,000",50,0,0,0,138,0
79527,"$25,000 under $50,000",50,0,0,0,907,117
79527,"$50,000 under $75,000",70,0,0,0,3009,357
79527,"$75,000 under $100,000",0,0,0,0,0,0
79527,"$100,000 under $200,000",40,0,0,0,7208,1649
79527,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79528,,270,0,0,0,7785,1110
79528,"$1 under $25,000",110,0,0,0,285,28
79528,"$25,000 under $50,000",70,0,0,0,1168,114
79528,"$50,000 under $75,000",30,0,0,0,1317,153
79528,"$75,000 under $100,000",30,0,0,0,1860,247
79528,"$100,000 under $200,000",30,0,0,0,3155,568
79528,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79529,,550,80,83,330,14363,1926
79529,"$1 under $25,000",230,0,0,0,403,40
79529,"$25,000 under $50,000",130,36,83,153,2235,226
79529,"$50,000 under $75,000",90,0,0,0,3575,403
79529,"$75,000 under $100,000",50,44,0,177,2879,358
79529,"$100,000 under $200,000",50,0,0,0,5271,899
79529,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79530,,250,0,0,0,6773,955
79530,"$1 under $25,000",100,0,0,0,229,18
79530,"$25,000 under $50,000",70,0,0,0,1267,138
79530,"$50,000 under $75,000",50,0,0,0,2493,314
79530,"$75,000 under $100,000",0,0,0,0,0,0
79530,"$100,000 under $200,000",30,0,0,0,2784,485
79530,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79532,,380,0,0,180,15656,2834
79532,"$1 under $25,000",150,0,0,180,414,38
79532,"$25,000 under $50,000",90,0,0,0,1845,201
79532,"$50,000 under $75,000",40,0,0,0,1631,189
79532,"$75,000 under $100,000",50,0,0,0,2750,346
79532,"$100,000 under $200,000",50,0,0,0,9016,2060
79532,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79533,,210,0,0,0,3569,428
79533,"$1 under $25,000",110,0,0,0,248,22
79533,"$25,000 under $50,000",50,0,0,0,846,82
79533,"$50,000 under $75,000",50,0,0,0,2475,324
79533,"$75,000 under $100,000",0,0,0,0,0,0
79533,"$100,000 under $200,000",0,0,0,0,0,0
79533,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79536,,2140,401,918,1233,64754,9548
79536,"$1 under $25,000",860,0,119,0,2195,199
79536,"$25,000 under $50,000",520,70,0,131,9370,937
79536,"$50,000 under $75,000",360,76,214,195,14149,1666
79536,"$75,000 under $100,000",190,91,198,161,11896,1537
79536,"$100,000 under $200,000",180,164,387,746,17507,2898
79536,"$200,000 or more",30,0,0,0,9637,2311
,,,,,,,
79538,,100,0,0,0,2531,297
79538,"$1 under $25,000",40,0,0,0,0,0
79538,"$25,000 under $50,000",30,0,0,0,487,45
79538,"$50,000 under $75,000",30,0,0,0,2044,252
79538,"$75,000 under $100,000",0,0,0,0,0,0
79538,"$100,000 under $200,000",0,0,0,0,0,0
79538,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79541,,300,124,298,382,14176,2288
79541,"$1 under $25,000",90,0,0,0,180,14
79541,"$25,000 under $50,000",70,0,0,0,1381,148
79541,"$50,000 under $75,000",50,0,0,0,2079,245
79541,"$75,000 under $100,000",30,0,0,0,1664,207
79541,"$100,000 under $200,000",60,124,298,382,8872,1674
79541,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79543,,480,49,0,240,18823,3048
79543,"$1 under $25,000",170,0,0,0,364,37
79543,"$25,000 under $50,000",110,0,0,85,1907,197
79543,"$50,000 under $75,000",70,0,0,0,2676,321
79543,"$75,000 under $100,000",50,49,0,0,2853,383
79543,"$100,000 under $200,000",80,0,0,155,11023,2110
79543,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79544,,180,0,0,0,3294,426
79544,"$1 under $25,000",90,0,0,0,174,17
79544,"$25,000 under $50,000",50,0,0,0,778,77
79544,"$50,000 under $75,000",20,0,0,0,762,93
79544,"$75,000 under $100,000",20,0,0,0,1580,239
79544,"$100,000 under $200,000",0,0,0,0,0,0
79544,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79545,,810,199,240,797,35906,6826
79545,"$1 under $25,000",280,0,0,0,747,74
79545,"$25,000 under $50,000",220,0,0,176,3947,408
79545,"$50,000 under $75,000",120,87,131,0,4537,512
79545,"$75,000 under $100,000",80,0,0,238,5016,698
79545,"$100,000 under $200,000",70,112,109,0,7223,1312
79545,"$200,000 or more",40,0,0,383,14436,3822
,,,,,,,
79546,,780,100,0,511,37905,7406
79546,"$1 under $25,000",310,0,0,0,731,69
79546,"$25,000 under $50,000",180,0,0,0,3458,356
79546,"$50,000 under $75,000",120,33,0,120,4692,551
79546,"$75,000 under $100,000",80,0,0,0,5194,689
79546,"$100,000 under $200,000",60,67,0,391,7040,1225
79546,"$200,000 or more",30,0,0,0,16790,4516
,,,,,,,
79547,,320,0,0,0,7110,913
79547,"$1 under $25,000",150,0,0,0,242,23
79547,"$25,000 under $50,000",70,0,0,0,1312,126
79547,"$50,000 under $75,000",40,0,0,0,1444,179
79547,"$75,000 under $100,000",30,0,0,0,1558,189
79547,"$100,000 under $200,000",30,0,0,0,2554,396
79547,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79549,,5730,1934,2812,6356,245228,43330
79549,"$1 under $25,000",2070,71,0,76,4847,438
79549,"$25,000 under $50,000",1280,148,337,361,24583,2511
79549,"$50,000 under $75,000",950,297,465,717,38011,4482
79549,"$75,000 under $100,000",620,314,438,690,38618,5055
79549,"$100,000 under $200,000",630,676,1111,1372,66212,11409
79549,"$200,000 or more",180,428,461,3140,72957,19435
,,,,,,,
79553,,1370,341,326,997,35834,5743
79553,"$1 under $25,000",700,0,0,0,1614,144
79553,"$25,000 under $50,000",320,52,0,150,5077,490
79553,"$50,000 under $75,000",160,109,155,172,6392,721
79553,"$75,000 under $100,000",80,0,0,0,4959,635
79553,"$100,000 under $200,000",90,180,171,675,9121,1531
79553,"$200,000 or more",20,0,0,0,8671,2222
,,,,,,,
79556,,5480,1542,1924,3753,175397,30534
79556,"$1 under $25,000",2500,57,0,75,5691,497
79556,"$25,000 under $50,000",1350,146,314,333,24768,2559
79556,"$50,000 under $75,000",750,212,357,292,30138,3673
79556,"$75,000 under $100,000",390,200,282,541,24349,3253
79556,"$100,000 under $200,000",370,446,586,971,39050,6709
79556,"$200,000 or more",120,481,385,1541,51401,13843
,,,,,,,
79561,,280,48,91,69,7781,1048
79561,"$1 under $25,000",110,0,0,0,293,27
79561,"$25,000 under $50,000",70,0,91,69,1197,111
79561,"$50,000 under $75,000",50,48,0,0,2041,247
79561,"$75,000 under $100,000",20,0,0,0,1561,213
79561,"$100,000 under $200,000",30,0,0,0,2689,450
79561,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79562,,1780,1404,3332,2722,91808,15349
79562,"$1 under $25,000",530,53,0,0,1178,106
79562,"$25,000 under $50,000",360,168,483,155,6247,605
79562,"$50,000 under $75,000",270,161,368,218,10780,1195
79562,"$75,000 under $100,000",220,228,553,369,13536,1609
79562,"$100,000 under $200,000",330,524,1370,867,33232,5521
79562,"$200,000 or more",70,270,558,1113,26835,6313
,,,,,,,
79563,,600,44,0,180,11070,1408
79563,"$1 under $25,000",300,0,0,0,758,74
79563,"$25,000 under $50,000",160,44,0,180,2748,285
79563,"$50,000 under $75,000",80,0,0,0,3189,414
79563,"$75,000 under $100,000",60,0,0,0,4375,635
79563,"$100,000 under $200,000",0,0,0,0,0,0
79563,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79565,,160,0,0,0,6129,874
79565,"$1 under $25,000",40,0,0,0,120,0
79565,"$25,000 under $50,000",40,0,0,0,691,84
79565,"$50,000 under $75,000",30,0,0,0,1104,126
79565,"$75,000 under $100,000",30,0,0,0,1653,217
79565,"$100,000 under $200,000",20,0,0,0,2561,447
79565,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79566,,120,0,0,0,2975,457
79566,"$1 under $25,000",50,0,0,0,0,0
79566,"$25,000 under $50,000",30,0,0,0,649,62
79566,"$50,000 under $75,000",40,0,0,0,2326,395
79566,"$75,000 under $100,000",0,0,0,0,0,0
79566,"$100,000 under $200,000",0,0,0,0,0,0
79566,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79567,,1390,294,281,522,37726,5636
79567,"$1 under $25,000",630,0,0,71,1566,147
79567,"$25,000 under $50,000",360,44,0,0,6118,600
79567,"$50,000 under $75,000",190,103,162,162,7426,869
79567,"$75,000 under $100,000",110,0,0,0,6820,881
79567,"$100,000 under $200,000",70,147,119,289,7623,1297
79567,"$200,000 or more",30,0,0,0,8173,1842
,,,,,,,
79601,,7680,3009,4057,7900,218461,34066
79601,"$1 under $25,000",3810,190,247,299,9546,848
79601,"$25,000 under $50,000",1840,410,635,664,34005,3443
79601,"$50,000 under $75,000",910,510,768,1185,35857,4298
79601,"$75,000 under $100,000",530,517,811,1178,32339,4245
79601,"$100,000 under $200,000",490,936,1280,2729,49124,8161
79601,"$200,000 or more",100,446,316,1845,57590,13071
,,,,,,,
79602,,9720,8040,13125,15924,429557,80208
79602,"$1 under $25,000",4020,297,415,254,10786,968
79602,"$25,000 under $50,000",2150,710,1390,766,38949,3869
79602,"$50,000 under $75,000",1290,1134,2064,1524,49869,5713
79602,"$75,000 under $100,000",880,1167,2164,1560,54097,6887
79602,"$100,000 under $200,000",1030,2572,4761,4579,103875,17141
79602,"$200,000 or more",350,2160,2331,7241,171981,45630
,,,,,,,
79603,,10250,1159,2311,3219,170173,21279
79603,"$1 under $25,000",5550,100,165,155,14052,1246
79603,"$25,000 under $50,000",2780,241,627,504,48256,4594
79603,"$50,000 under $75,000",1160,297,625,735,45580,5340
79603,"$75,000 under $100,000",480,272,492,783,29071,3794
79603,"$100,000 under $200,000",250,249,402,1042,23883,3899
79603,"$200,000 or more",30,0,0,0,9331,2406
,,,,,,,
79605,,13680,5083,7063,13458,407671,68341
79605,"$1 under $25,000",6380,230,318,341,18751,1696
79605,"$25,000 under $50,000",3640,639,1201,1095,67261,6776
79605,"$50,000 under $75,000",1720,713,1250,1305,68943,8319
79605,"$75,000 under $100,000",910,771,1190,1705,55757,7307
79605,"$100,000 under $200,000",780,1367,1935,3200,78956,13252
79605,"$200,000 or more",250,1363,1169,5812,118003,30991
,,,,,,,
79606,,10880,9611,14086,17262,501175,89788
79606,"$1 under $25,000",3820,403,601,326,12392,1159
79606,"$25,000 under $50,000",2550,934,1508,1079,47590,4791
79606,"$50,000 under $75,000",1640,1336,2229,1488,65902,7830
79606,"$75,000 under $100,000",1180,1435,2594,2355,72297,9199
79606,"$100,000 under $200,000",1280,2907,4590,4995,132669,22491
79606,"$200,000 or more",410,2596,2564,7019,170325,44318
,,,,,,,
79607,,1190,98,338,91,15850,1442
79607,"$1 under $25,000",700,0,0,0,3980,394
79607,"$25,000 under $50,000",330,0,0,0,3988,197
79607,"$50,000 under $75,000",100,98,338,91,3232,252
79607,"$75,000 under $100,000",40,0,0,0,2540,253
79607,"$100,000 under $200,000",20,0,0,0,2110,346
79607,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79701,,13130,6010,8128,33890,738528,149343
79701,"$1 under $25,000",5720,169,278,199,14569,1283
79701,"$25,000 under $50,000",3300,393,864,615,61471,6186
79701,"$50,000 under $75,000",1820,452,976,847,73519,8985
79701,"$75,000 under $100,000",910,540,1000,813,56117,7641
79701,"$100,000 under $200,000",910,1256,2167,2229,93568,16261
79701,"$200,000 or more",470,3200,2843,29187,439284,108987
,,,,,,,
79703,,9810,3049,6267,4983,350475,53583
