Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
75105,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75109,,1670,1832,2289,1407,75345,13586
75109,"$1 under $25,000",570,0,0,0,1145,102
75109,"$25,000 under $50,000",360,199,254,180,5924,575
75109,"$50,000 under $75,000",280,245,340,182,10694,1276
75109,"$75,000 under $100,000",170,260,398,191,10125,1265
75109,"$100,000 under $200,000",230,787,852,641,23426,3837
75109,"$200,000 or more",60,341,445,213,24031,6531
,,,,,,,
75110,,11610,4386,4859,8459,279878,44191
75110,"$1 under $25,000",5580,144,228,244,11298,947
75110,"$25,000 under $50,000",3260,670,697,856,49608,4592
75110,"$50,000 under $75,000",1290,590,820,788,48120,5391
75110,"$75,000 under $100,000",630,595,817,1266,37917,4879
75110,"$100,000 under $200,000",680,1380,1546,2195,69049,11398
75110,"$200,000 or more",170,1007,751,3110,63886,16984
,,,,,,,
75114,,2340,2186,3103,2126,92327,14662
75114,"$1 under $25,000",730,60,0,40,1574,134
75114,"$25,000 under $50,000",570,233,391,182,10281,1028
75114,"$50,000 under $75,000",370,393,572,324,14217,1690
75114,"$75,000 under $100,000",290,406,595,342,17593,2235
75114,"$100,000 under $200,000",340,816,1148,909,34492,5676
75114,"$200,000 or more",40,278,397,329,14170,3899
,,,,,,,
75115,,24830,26549,42717,52595,750925,116719
75115,"$1 under $25,000",9530,1654,3070,1946,20741,1654
75115,"$25,000 under $50,000",6810,4430,7864,8418,120979,11586
75115,"$50,000 under $75,000",3690,5928,9691,10550,139710,17596
75115,"$75,000 under $100,000",2110,4785,7969,9216,122882,17205
75115,"$100,000 under $200,000",2320,7450,11652,16275,226434,38108
75115,"$200,000 or more",370,2302,2471,6190,120179,30570
,,,,,,,
75116,,8870,3542,4851,6849,198701,27051
75116,"$1 under $25,000",3840,306,382,308,8327,670
75116,"$25,000 under $50,000",2690,823,1296,1514,43509,3946
75116,"$50,000 under $75,000",1250,862,1307,1544,46981,5573
75116,"$75,000 under $100,000",530,519,796,1051,31598,4120
75116,"$100,000 under $200,000",500,765,1070,1947,49430,7945
75116,"$200,000 or more",60,267,0,485,18856,4797
,,,,,,,
75117,,1630,871,1614,1180,50141,7639
75117,"$1 under $25,000",660,71,116,82,1387,126
75117,"$25,000 under $50,000",390,128,221,169,6641,652
75117,"$50,000 under $75,000",230,115,233,190,8856,1046
75117,"$75,000 under $100,000",160,159,344,227,9614,1228
75117,"$100,000 under $200,000",170,398,700,512,16217,2636
75117,"$200,000 or more",20,0,0,0,7426,1951
,,,,,,,
75119,,11070,5479,7467,7908,342574,55408
75119,"$1 under $25,000",4540,296,373,311,11188,968
75119,"$25,000 under $50,000",3220,602,859,877,52734,4880
75119,"$50,000 under $75,000",1490,873,1263,1175,58145,6940
75119,"$75,000 under $100,000",780,779,1240,926,47595,6156
75119,"$100,000 under $200,000",850,1881,2522,2546,86901,14185
75119,"$200,000 or more",190,1048,1210,2073,86011,22279
,,,,,,,
75124,,1850,808,1245,1097,51655,7432
75124,"$1 under $25,000",780,42,0,57,1427,132
75124,"$25,000 under $50,000",450,95,191,114,7557,775
75124,"$50,000 under $75,000",260,148,205,142,9985,1176
75124,"$75,000 under $100,000",170,130,261,219,10272,1339
75124,"$100,000 under $200,000",190,393,588,565,22414,4010
75124,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75125,,2980,684,1445,1331,65984,9253
75125,"$1 under $25,000",1300,72,156,71,2640,210
75125,"$25,000 under $50,000",930,140,285,387,14429,1346
75125,"$50,000 under $75,000",380,147,387,301,14267,1669
75125,"$75,000 under $100,000",190,101,231,213,11251,1483
75125,"$100,000 under $200,000",150,224,386,359,14768,2431
75125,"$200,000 or more",30,0,0,0,8629,2114
,,,,,,,
75126,,17770,30056,44552,26238,811725,127266
75126,"$1 under $25,000",4780,952,1230,562,11916,1055
75126,"$25,000 under $50,000",3680,3568,5205,2199,66372,6325
75126,"$50,000 under $75,000",3030,5502,8321,4158,114044,12896
75126,"$75,000 under $100,000",2490,6152,9410,4731,145505,18061
75126,"$100,000 under $200,000",3320,11050,16925,10399,327830,52872
75126,"$200,000 or more",470,2832,3461,4189,146058,36057
,,,,,,,
75127,,630,112,318,177,15303,2048
75127,"$1 under $25,000",260,0,0,0,580,56
75127,"$25,000 under $50,000",170,0,131,89,2490,229
75127,"$50,000 under $75,000",100,54,0,0,3881,440
75127,"$75,000 under $100,000",50,58,187,88,3181,415
75127,"$100,000 under $200,000",50,0,0,0,5171,908
75127,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75134,,9280,4416,9419,10648,154462,18225
75134,"$1 under $25,000",4400,407,940,630,8673,642
75134,"$25,000 under $50,000",2940,1524,3220,3352,48349,4255
75134,"$50,000 under $75,000",1200,1351,2810,3150,44465,5359
75134,"$75,000 under $100,000",460,645,1437,1783,26491,3544
75134,"$100,000 under $200,000",280,489,1012,1733,26484,4425
75134,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75135,,2650,2316,3738,2417,95367,14064
75135,"$1 under $25,000",920,97,146,89,2410,220
75135,"$25,000 under $50,000",580,218,380,222,9821,927
75135,"$50,000 under $75,000",400,327,528,291,15125,1672
75135,"$75,000 under $100,000",330,454,780,363,19917,2431
75135,"$100,000 under $200,000",380,1012,1678,1004,36295,5771
75135,"$200,000 or more",40,208,226,448,11799,3043
,,,,,,,
75137,,9140,7124,10326,16470,321750,55281
75137,"$1 under $25,000",3420,405,688,462,7889,621
75137,"$25,000 under $50,000",2620,1199,1993,2239,45397,4378
75137,"$50,000 under $75,000",1330,1234,2119,2271,50893,6185
75137,"$75,000 under $100,000",750,1252,1910,2373,45389,6224
75137,"$100,000 under $200,000",830,2133,2750,4554,84484,14345
75137,"$200,000 or more",190,901,866,4571,87698,23528
,,,,,,,
75140,,2690,982,1608,1566,92433,15610
75140,"$1 under $25,000",1130,36,0,56,2061,196
75140,"$25,000 under $50,000",620,75,210,130,10427,1048
75140,"$50,000 under $75,000",390,140,263,289,15047,1763
75140,"$75,000 under $100,000",260,127,338,250,15103,1832
75140,"$100,000 under $200,000",240,457,575,554,22945,3661
75140,"$200,000 or more",50,147,222,287,26850,7110
,,,,,,,
75141,,1560,242,685,846,25190,3145
75141,"$1 under $25,000",750,0,0,0,1455,127
75141,"$25,000 under $50,000",520,97,358,322,7979,715
75141,"$50,000 under $75,000",190,75,176,248,7069,846
75141,"$75,000 under $100,000",60,70,151,276,3588,497
75141,"$100,000 under $200,000",40,0,0,0,5099,960
75141,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75142,,8230,4159,7069,6537,259757,41043
75142,"$1 under $25,000",3180,204,284,227,6834,611
75142,"$25,000 under $50,000",2260,475,917,677,38114,3732
75142,"$50,000 under $75,000",1170,691,1116,887,44289,5131
75142,"$75,000 under $100,000",710,826,1374,1068,43344,5653
75142,"$100,000 under $200,000",760,1419,2614,2363,76875,12729
75142,"$200,000 or more",150,544,764,1315,50301,13187
,,,,,,,
75143,,5580,2900,3742,3339,156781,23722
75143,"$1 under $25,000",2370,175,199,199,4795,455
75143,"$25,000 under $50,000",1450,340,435,371,25091,2553
75143,"$50,000 under $75,000",800,462,681,512,30838,3673
75143,"$75,000 under $100,000",430,423,608,460,26388,3531
75143,"$100,000 under $200,000",440,991,1326,1068,45695,7731
75143,"$200,000 or more",90,509,493,729,23974,5779
,,,,,,,
75144,,1280,692,827,768,45650,7681
75144,"$1 under $25,000",530,0,0,0,1021,84
75144,"$25,000 under $50,000",340,83,96,88,5906,582
75144,"$50,000 under $75,000",170,67,175,273,6575,792
75144,"$75,000 under $100,000",100,66,0,0,6123,820
75144,"$100,000 under $200,000",110,254,556,274,11994,2036
75144,"$200,000 or more",30,222,0,133,14031,3367
,,,,,,,
75146,,9630,5459,10480,13090,224590,32244
75146,"$1 under $25,000",4150,376,784,625,8914,679
75146,"$25,000 under $50,000",2910,1510,2920,3091,49767,4542
75146,"$50,000 under $75,000",1390,1461,2955,3469,52408,6427
75146,"$75,000 under $100,000",630,945,1847,2367,37057,5168
75146,"$100,000 under $200,000",490,916,1699,2857,46754,7657
75146,"$200,000 or more",60,251,275,681,29690,7771
,,,,,,,
75147,,2970,1358,2054,1967,86492,12974
75147,"$1 under $25,000",1230,71,0,80,2422,219
75147,"$25,000 under $50,000",730,221,388,310,12003,1182
75147,"$50,000 under $75,000",450,176,291,265,17382,2023
75147,"$75,000 under $100,000",270,250,430,309,16429,2119
75147,"$100,000 under $200,000",240,429,661,677,24224,4009
75147,"$200,000 or more",50,211,284,326,14032,3422
,,,,,,,
75148,,2250,1463,1620,1704,63806,9930
75148,"$1 under $25,000",1040,78,110,69,2152,199
75148,"$25,000 under $50,000",550,161,188,208,9069,899
75148,"$50,000 under $75,000",250,133,168,204,9714,1161
75148,"$75,000 under $100,000",190,220,265,293,11061,1442
75148,"$100,000 under $200,000",180,530,575,455,18076,2992
75148,"$200,000 or more",40,341,314,475,13734,3237
,,,,,,,
75149,,25400,7611,12461,15200,545978,74181
75149,"$1 under $25,000",11380,544,1019,669,24724,2059
75149,"$25,000 under $50,000",7770,1714,3175,3133,127975,11935
75149,"$50,000 under $75,000",3220,1778,3264,3217,122075,14368
75149,"$75,000 under $100,000",1570,1236,2052,2481,96496,13148
75149,"$100,000 under $200,000",1330,1829,2482,4551,130883,21744
75149,"$200,000 or more",130,510,469,1149,43825,10927
,,,,,,,
75150,,27980,7632,12513,15926,622333,84516
75150,"$1 under $25,000",11880,503,940,827,29004,2446
75150,"$25,000 under $50,000",9110,1697,3099,3291,160307,15614
75150,"$50,000 under $75,000",3730,1876,3220,3356,145293,17949
75150,"$75,000 under $100,000",1620,1209,1927,2836,99777,13831
75150,"$100,000 under $200,000",1510,1962,2939,4426,151914,25874
75150,"$200,000 or more",130,385,388,1190,36038,8802
,,,,,,,
75152,,2120,1171,2029,1693,73730,12396
75152,"$1 under $25,000",770,62,0,88,1890,167
75152,"$25,000 under $50,000",590,208,456,252,9563,909
75152,"$50,000 under $75,000",310,172,307,234,12222,1445
75152,"$75,000 under $100,000",190,164,310,192,11142,1389
75152,"$100,000 under $200,000",220,397,772,705,22425,3677
75152,"$200,000 or more",40,168,184,222,16488,4809
,,,,,,,
75153,,280,71,110,141,5703,684
75153,"$1 under $25,000",120,0,0,0,221,21
75153,"$25,000 under $50,000",90,0,0,0,1610,164
75153,"$50,000 under $75,000",40,71,110,141,1471,173
75153,"$75,000 under $100,000",30,0,0,0,2401,326
75153,"$100,000 under $200,000",0,0,0,0,0,0
75153,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75154,,17670,19109,28679,26713,634953,101501
75154,"$1 under $25,000",6210,944,1444,770,14110,1228
75154,"$25,000 under $50,000",4460,2749,4612,3401,77755,7354
75154,"$50,000 under $75,000",2730,3666,5726,4480,102643,12098
75154,"$75,000 under $100,000",1710,3153,5328,4190,100352,12880
75154,"$100,000 under $200,000",2190,6500,9452,9244,218629,35744
75154,"$200,000 or more",370,2097,2117,4628,121464,32197
,,,,,,,
75155,,1010,193,304,243,19552,2421
75155,"$1 under $25,000",470,51,0,88,968,84
75155,"$25,000 under $50,000",280,0,0,0,4091,348
75155,"$50,000 under $75,000",150,56,304,55,5575,626
75155,"$75,000 under $100,000",60,86,0,100,3611,469
75155,"$100,000 under $200,000",50,0,0,0,5307,894
75155,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75156,,5480,4061,4598,3484,163570,27044
75156,"$1 under $25,000",2590,386,375,187,5245,494
75156,"$25,000 under $50,000",1280,479,504,273,21821,2188
75156,"$50,000 under $75,000",690,491,635,508,26684,3225
75156,"$75,000 under $100,000",430,553,774,451,26118,3504
75156,"$100,000 under $200,000",370,1034,1325,778,38035,6475
75156,"$200,000 or more",120,1118,985,1287,45667,11158
,,,,,,,
75158,,1960,1209,2237,1654,74839,11903
75158,"$1 under $25,000",660,63,0,47,1413,133
75158,"$25,000 under $50,000",480,108,350,152,8824,921
75158,"$50,000 under $75,000",320,116,287,163,12347,1449
75158,"$75,000 under $100,000",210,235,396,301,12413,1584
75158,"$100,000 under $200,000",260,539,944,785,25847,4225
75158,"$200,000 or more",30,148,260,206,13995,3591
,,,,,,,
75159,,7180,3309,5504,4803,175505,25460
75159,"$1 under $25,000",2990,201,425,203,6033,537
75159,"$25,000 under $50,000",2200,589,1152,898,35724,3372
75159,"$50,000 under $75,000",1010,795,1236,1043,38105,4489
75159,"$75,000 under $100,000",480,474,781,647,28842,3735
75159,"$100,000 under $200,000",430,958,1600,1480,43894,7334
75159,"$200,000 or more",70,292,310,532,22907,5993
,,,,,,,
75160,,10620,6823,9814,9298,329840,55440
75160,"$1 under $25,000",4690,391,533,358,9960,871
75160,"$25,000 under $50,000",2810,869,1485,1259,47126,4646
75160,"$50,000 under $75,000",1250,1045,1550,1421,48140,5875
75160,"$75,000 under $100,000",730,913,1453,1214,44532,5989
75160,"$100,000 under $200,000",910,2374,3447,3014,94089,15755
75160,"$200,000 or more",230,1231,1346,2032,85993,22304
,,,,,,,
75161,,2600,1328,2348,1988,83579,13088
75161,"$1 under $25,000",990,65,120,0,2038,192
75161,"$25,000 under $50,000",660,205,388,285,11142,1121
75161,"$50,000 under $75,000",430,210,460,304,16837,2021
75161,"$75,000 under $100,000",240,187,308,237,14499,1964
75161,"$100,000 under $200,000",240,461,1072,800,24254,4034
75161,"$200,000 or more",40,200,0,362,14809,3756
,,,,,,,
75163,,940,851,843,796,36462,6058
75163,"$1 under $25,000",350,101,115,80,755,75
75163,"$25,000 under $50,000",220,0,0,0,3662,400
75163,"$50,000 under $75,000",130,126,81,98,5142,617
75163,"$75,000 under $100,000",100,156,150,120,5829,773
75163,"$100,000 under $200,000",100,258,497,364,11313,1932
75163,"$200,000 or more",40,210,0,134,9761,2261
,,,,,,,
75165,,17800,14599,21582,24166,651358,106618
75165,"$1 under $25,000",6580,664,1014,669,15413,1324
75165,"$25,000 under $50,000",4450,1605,2537,1958,79006,7677
75165,"$50,000 under $75,000",2640,2389,3814,3051,102699,12103
75165,"$75,000 under $100,000",1710,2524,3958,3253,103499,13240
75165,"$100,000 under $200,000",2000,5089,7611,7283,203298,33632
75165,"$200,000 or more",420,2328,2648,7952,147443,38642
,,,,,,,
75166,,1890,3265,5240,2328,93624,14590
75166,"$1 under $25,000",460,78,0,0,1191,114
75166,"$25,000 under $50,000",340,377,649,194,6218,629
75166,"$50,000 under $75,000",310,534,895,338,12320,1488
75166,"$75,000 under $100,000",290,657,1033,428,17570,2227
75166,"$100,000 under $200,000",430,1383,2305,987,42011,6810
75166,"$200,000 or more",60,236,358,381,14314,3322
,,,,,,,
75167,,3760,4899,9413,5739,187138,32744
75167,"$1 under $25,000",1160,175,247,166,2987,275
75167,"$25,000 under $50,000",720,422,745,490,12786,1314
75167,"$50,000 under $75,000",520,685,1230,608,19504,2233
75167,"$75,000 under $100,000",470,918,1814,826,28336,3543
75167,"$100,000 under $200,000",760,2038,4172,2462,75274,12171
75167,"$200,000 or more",130,661,1205,1187,48251,13208
,,,,,,,
75169,,5970,2066,4296,3901,170336,25523
75169,"$1 under $25,000",2550,161,299,252,5848,563
75169,"$25,000 under $50,000",1490,252,509,553,25356,2563
75169,"$50,000 under $75,000",840,341,781,752,32690,3862
75169,"$75,000 under $100,000",530,376,794,622,32655,4334
75169,"$100,000 under $200,000",480,642,1419,1166,49233,8168
75169,"$200,000 or more",80,294,494,556,24554,6033
,,,,,,,
75172,,1770,99,419,610,22729,2406
75172,"$1 under $25,000",890,0,0,0,1648,128
75172,"$25,000 under $50,000",610,42,233,369,8972,760
75172,"$50,000 under $75,000",200,57,186,241,7133,803
75172,"$75,000 under $100,000",50,0,0,0,2748,360
75172,"$100,000 under $200,000",20,0,0,0,2228,355
75172,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75173,,2050,1618,3228,1669,78656,12654
75173,"$1 under $25,000",690,61,0,0,1666,155
75173,"$25,000 under $50,000",490,153,458,192,8397,835
75173,"$50,000 under $75,000",320,303,643,243,12287,1411
75173,"$75,000 under $100,000",220,268,571,283,13141,1664
75173,"$100,000 under $200,000",300,682,1556,770,30594,4959
75173,"$200,000 or more",30,151,0,181,12571,3630
,,,,,,,
75180,,9750,1929,3837,3810,139306,16020
75180,"$1 under $25,000",4950,173,375,220,9044,742
75180,"$25,000 under $50,000",3190,655,1347,1101,47520,4054
75180,"$50,000 under $75,000",1010,560,1044,1108,36361,4047
75180,"$75,000 under $100,000",360,226,521,580,21438,2811
75180,"$100,000 under $200,000",240,315,550,801,24943,4366
75180,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
75181,,12040,11272,19276,16892,387905,55653
75181,"$1 under $25,000",4240,541,1045,476,9848,828
75181,"$25,000 under $50,000",2940,2111,3802,2436,49383,4455
75181,"$50,000 under $75,000",1950,2695,4623,3503,73364,8761
75181,"$75,000 under $100,000",1310,2237,3920,3399,77458,10085
75181,"$100,000 under $200,000",1460,3223,5255,5709,142681,23179
75181,"$200,000 or more",140,465,631,1369,35171,8345
,,,,,,,
75182,,2690,9618,10610,12721,264721,60835
75182,"$1 under $25,000",690,197,137,81,1547,141
75182,"$25,000 under $50,000",340,386,417,266,6289,668
75182,"$50,000 under $75,000",300,735,812,627,11089,1354
75182,"$75,000 under $100,000",260,1022,1202,938,14927,1863
75182,"$100,000 under $200,000",720,4187,4723,4159,75368,12636
75182,"$200,000 or more",380,3091,3319,6650,155501,44173
,,,,,,,
75189,,10920,13943,21798,11831,451214,70985
75189,"$1 under $25,000",3340,472,640,207,7833,676
75189,"$25,000 under $50,000",2440,1486,2435,936,42357,4155
75189,"$50,000 under $75,000",1790,2478,3738,1573,67916,7648
75189,"$75,000 under $100,000",1360,2641,4218,1851,81581,10195
75189,"$100,000 under $200,000",1730,5384,8677,4624,172854,28328
75189,"$200,000 or more",260,1482,2090,2640,78673,19983
,,,,,,,
75201,,7870,26788,13716,105040,1846004,512917
75201,"$1 under $25,000",1380,201,248,76,5448,462
75201,"$25,000 under $50,000",1690,326,397,369,45064,5559
75201,"$50,000 under $75,000",1490,487,527,585,72417,11563
75201,"$75,000 under $100,000",870,606,608,842,61924,11225
75201,"$100,000 under $200,000",1240,2312,2548,2499,143455,29157
75201,"$200,000 or more",1200,22856,9388,100669,1517696,454951
,,,,,,,
75202,,1630,2244,2510,2220,192097,52172
75202,"$1 under $25,000",270,85,162,0,1206,106
75202,"$25,000 under $50,000",370,0,0,55,9748,1192
75202,"$50,000 under $75,000",330,199,326,204,15697,2466
75202,"$75,000 under $100,000",200,234,369,229,14172,2520
75202,"$100,000 under $200,000",300,457,694,489,34167,6950
75202,"$200,000 or more",160,1269,959,1243,117107,38938
,,,,,,,
75203,,6150,904,1153,2180,95628,14225
75203,"$1 under $25,000",3370,0,0,170,6608,528
75203,"$25,000 under $50,000",1910,172,271,652,30067,2890
75203,"$50,000 under $75,000",530,131,322,511,20849,2720
75203,"$75,000 under $100,000",190,79,0,381,12356,1952
75203,"$100,000 under $200,000",120,522,560,466,12158,2255
75203,"$200,000 or more",30,0,0,0,13590,3880
,,,,,,,
75204,,17600,18513,20203,20313,1324223,294541
75204,"$1 under $25,000",4140,445,542,217,13440,1100
75204,"$25,000 under $50,000",4230,717,1004,768,102476,12325
75204,"$50,000 under $75,000",3510,1489,1929,992,170259,27224
75204,"$75,000 under $100,000",1860,1675,2217,1575,131851,23985
75204,"$100,000 under $200,000",2600,5406,6569,3385,306729,63038
75204,"$200,000 or more",1260,8781,7942,13376,599468,166869
,,,,,,,
75205,,9760,99348,65630,188381,4021905,1168028
75205,"$1 under $25,000",1980,773,360,242,6509,663
75205,"$25,000 under $50,000",1280,1328,1045,651,29697,3441
75205,"$50,000 under $75,000",1010,2404,1482,937,44845,6542
