Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,Year
75931,"$1 under $25,000",380,0,0,0,664,59,2012
75931,"$25,000 under $50,000",200,76,148,83,3399,343,2012
75931,"$50,000 under $75,000",130,93,172,97,5181,624,2012
75931,"$75,000 under $100,000",90,81,140,132,5365,724,2012
75931,"$100,000 under $200,000",110,306,616,304,10738,1817,2012
75931,"$200,000 or more",20,0,0,0,9651,2223,2012
,,,,,,,,2012
75932,,550,108,206,326,16090,2305,2012
75932,"$1 under $25,000",240,0,0,74,475,47,2012
75932,"$25,000 under $50,000",120,0,88,0,2155,208,2012
75932,"$50,000 under $75,000",90,48,0,147,3419,426,2012
75932,"$75,000 under $100,000",50,60,118,105,3171,424,2012
75932,"$100,000 under $200,000",50,0,0,0,6870,1200,2012
75932,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75933,,590,95,189,267,16501,2197,2012
75933,"$1 under $25,000",230,0,75,0,432,41,2012
75933,"$25,000 under $50,000",150,43,0,167,2543,257,2012
75933,"$50,000 under $75,000",80,0,0,0,3141,365,2012
75933,"$75,000 under $100,000",70,52,114,100,4090,553,2012
75933,"$100,000 under $200,000",60,0,0,0,6295,981,2012
75933,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75935,,5590,1573,2822,6818,173364,30303,2012
75935,"$1 under $25,000",2590,108,185,240,5695,483,2012
75935,"$25,000 under $50,000",1590,215,421,695,24152,2180,2012
75935,"$50,000 under $75,000",640,188,520,634,24480,2826,2012
75935,"$75,000 under $100,000",330,168,500,546,19986,2659,2012
75935,"$100,000 under $200,000",310,441,759,1164,31292,5304,2012
75935,"$200,000 or more",130,453,437,3539,67759,16851,2012
,,,,,,,,2012
75936,,350,66,0,241,11541,1741,2012
75936,"$1 under $25,000",110,0,0,0,254,23,2012
75936,"$25,000 under $50,000",100,0,0,0,1653,157,2012
75936,"$50,000 under $75,000",70,66,0,241,2901,354,2012
75936,"$75,000 under $100,000",30,0,0,0,1724,218,2012
75936,"$100,000 under $200,000",40,0,0,0,5009,989,2012
75936,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75937,,480,79,179,235,14881,2289,2012
75937,"$1 under $25,000",190,22,0,0,427,38,2012
75937,"$25,000 under $50,000",120,0,0,145,2058,202,2012
75937,"$50,000 under $75,000",90,0,179,0,3447,370,2012
75937,"$75,000 under $100,000",30,57,0,90,2124,300,2012
75937,"$100,000 under $200,000",50,0,0,0,6825,1379,2012
75937,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75938,,1000,240,514,572,26272,3794,2012
75938,"$1 under $25,000",440,0,91,0,837,78,2012
75938,"$25,000 under $50,000",240,59,0,140,4385,445,2012
75938,"$50,000 under $75,000",160,64,236,222,6092,691,2012
75938,"$75,000 under $100,000",80,45,0,0,4695,586,2012
75938,"$100,000 under $200,000",80,72,187,210,10263,1994,2012
75938,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75939,,1570,335,559,463,36774,5340,2012
75939,"$1 under $25,000",740,59,99,0,1752,153,2012
75939,"$25,000 under $50,000",420,0,0,128,6914,614,2012
75939,"$50,000 under $75,000",200,36,204,119,7682,910,2012
75939,"$75,000 under $100,000",110,47,0,0,6460,818,2012
75939,"$100,000 under $200,000",100,193,256,216,13966,2845,2012
75939,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75941,,3260,779,1362,1722,75533,10660,2012
75941,"$1 under $25,000",1570,0,0,0,3261,282,2012
75941,"$25,000 under $50,000",800,150,280,200,13391,1218,2012
75941,"$50,000 under $75,000",470,148,265,294,17695,2001,2012
75941,"$75,000 under $100,000",230,171,310,401,13872,1697,2012
75941,"$100,000 under $200,000",170,310,507,827,17080,2804,2012
75941,"$200,000 or more",20,0,0,0,10234,2658,2012
,,,,,,,,2012
75943,,550,126,429,296,15780,2268,2012
75943,"$1 under $25,000",240,0,0,0,601,58,2012
75943,"$25,000 under $50,000",130,0,0,0,2409,245,2012
75943,"$50,000 under $75,000",80,64,257,176,2892,302,2012
75943,"$75,000 under $100,000",50,0,0,0,3115,371,2012
75943,"$100,000 under $200,000",50,62,172,120,6763,1292,2012
75943,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75944,,550,90,185,311,17224,2428,2012
75944,"$1 under $25,000",220,0,0,0,495,46,2012
75944,"$25,000 under $50,000",130,0,0,78,2290,231,2012
75944,"$50,000 under $75,000",90,37,0,0,3509,439,2012
75944,"$75,000 under $100,000",50,0,0,0,3233,450,2012
75944,"$100,000 under $200,000",60,53,185,233,7697,1262,2012
75944,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75946,,1330,302,814,965,33802,4630,2012
75946,"$1 under $25,000",620,0,0,69,1398,127,2012
75946,"$25,000 under $50,000",310,82,212,159,5441,514,2012
75946,"$50,000 under $75,000",180,63,159,172,6838,767,2012
75946,"$75,000 under $100,000",110,52,128,166,6688,846,2012
75946,"$100,000 under $200,000",110,105,315,399,13437,2376,2012
75946,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75948,,2360,773,1547,1516,76392,12052,2012
75948,"$1 under $25,000",1000,64,0,119,1964,186,2012
75948,"$25,000 under $50,000",530,113,258,211,9396,977,2012
75948,"$50,000 under $75,000",340,104,249,215,13193,1627,2012
75948,"$75,000 under $100,000",200,113,283,147,12354,1727,2012
75948,"$100,000 under $200,000",230,229,481,577,24067,4192,2012
75948,"$200,000 or more",60,150,276,247,15418,3343,2012
,,,,,,,,2012
75949,,3190,1012,1808,1913,90102,13038,2012
75949,"$1 under $25,000",1340,54,0,108,3227,306,2012
75949,"$25,000 under $50,000",800,119,311,216,13740,1357,2012
75949,"$50,000 under $75,000",470,154,294,343,18410,2146,2012
75949,"$75,000 under $100,000",300,214,409,384,18251,2310,2012
75949,"$100,000 under $200,000",250,342,794,862,24376,4058,2012
75949,"$200,000 or more",30,129,0,0,12098,2861,2012
,,,,,,,,2012
75951,,6500,2390,3863,5626,172896,27565,2012
75951,"$1 under $25,000",3050,144,203,185,5492,484,2012
75951,"$25,000 under $50,000",1720,334,585,681,29412,2794,2012
75951,"$50,000 under $75,000",760,362,621,801,28983,3408,2012
75951,"$75,000 under $100,000",430,393,718,953,25954,3386,2012
75951,"$100,000 under $200,000",430,695,1093,1419,44116,7549,2012
75951,"$200,000 or more",110,462,643,1587,38939,9944,2012
,,,,,,,,2012
75954,,1320,390,913,1419,46531,7486,2012
75954,"$1 under $25,000",500,0,87,0,943,85,2012
75954,"$25,000 under $50,000",330,67,0,185,5878,589,2012
75954,"$50,000 under $75,000",200,31,91,147,8075,969,2012
75954,"$75,000 under $100,000",120,59,204,190,7104,906,2012
75954,"$100,000 under $200,000",140,233,531,487,14278,2506,2012
75954,"$200,000 or more",30,0,0,410,10253,2431,2012
,,,,,,,,2012
75956,,2820,761,1472,2535,81428,12294,2012
75956,"$1 under $25,000",1190,23,0,99,2358,212,2012
75956,"$25,000 under $50,000",650,102,207,273,10528,1019,2012
75956,"$50,000 under $75,000",410,99,225,332,15354,1831,2012
75956,"$75,000 under $100,000",270,172,348,503,16085,2064,2012
75956,"$100,000 under $200,000",280,365,692,1328,27491,4526,2012
75956,"$200,000 or more",20,0,0,0,9612,2642,2012
,,,,,,,,2012
75959,,370,132,126,210,12650,1820,2012
75959,"$1 under $25,000",140,0,0,0,269,28,2012
75959,"$25,000 under $50,000",90,37,0,142,1427,144,2012
75959,"$50,000 under $75,000",60,0,126,0,2431,320,2012
75959,"$75,000 under $100,000",30,95,0,0,1564,205,2012
75959,"$100,000 under $200,000",50,0,0,68,6959,1123,2012
75959,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75960,,370,41,0,91,9133,1211,2012
75960,"$1 under $25,000",150,0,0,0,342,33,2012
75960,"$25,000 under $50,000",110,41,0,91,1976,190,2012
75960,"$50,000 under $75,000",60,0,0,0,2524,292,2012
75960,"$75,000 under $100,000",30,0,0,0,1495,173,2012
75960,"$100,000 under $200,000",20,0,0,0,2796,523,2012
75960,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75961,,5470,1315,2661,4158,137801,22260,2012
75961,"$1 under $25,000",2830,56,132,206,6317,530,2012
75961,"$25,000 under $50,000",1290,165,364,419,22628,2263,2012
75961,"$50,000 under $75,000",610,180,488,483,24843,3093,2012
75961,"$75,000 under $100,000",350,196,547,618,20948,2791,2012
75961,"$100,000 under $200,000",300,415,751,1101,30266,5081,2012
75961,"$200,000 or more",90,303,379,1331,32799,8502,2012
,,,,,,,,2012
75964,,7360,1393,3370,3832,155927,22302,2012
75964,"$1 under $25,000",3740,59,156,110,7720,670,2012
75964,"$25,000 under $50,000",2030,220,530,576,31417,2886,2012
75964,"$50,000 under $75,000",800,269,719,568,30847,3536,2012
75964,"$75,000 under $100,000",400,269,774,755,24244,3089,2012
75964,"$100,000 under $200,000",330,358,810,1194,33478,5603,2012
75964,"$200,000 or more",60,218,381,629,28221,6518,2012
,,,,,,,,2012
75965,,6690,5065,8103,10648,288247,51886,2012
75965,"$1 under $25,000",2790,205,354,237,7549,637,2012
75965,"$25,000 under $50,000",1390,487,794,847,27068,2824,2012
75965,"$50,000 under $75,000",830,544,1042,1014,34229,4264,2012
75965,"$75,000 under $100,000",620,718,1297,1325,38475,5090,2012
75965,"$100,000 under $200,000",810,1670,2749,3153,85302,14360,2012
75965,"$200,000 or more",250,1441,1867,4072,95624,24711,2012
,,,,,,,,2012
75966,,1690,337,698,1134,40289,5767,2012
75966,"$1 under $25,000",810,49,0,98,1360,114,2012
75966,"$25,000 under $50,000",380,48,158,131,6480,640,2012
75966,"$50,000 under $75,000",240,52,188,231,9416,1139,2012
75966,"$75,000 under $100,000",120,45,0,226,7127,906,2012
75966,"$100,000 under $200,000",140,143,352,448,15906,2968,2012
75966,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75968,,710,109,242,242,19784,2713,2012
75968,"$1 under $25,000",320,0,0,0,623,57,2012
75968,"$25,000 under $50,000",140,0,0,0,2566,254,2012
75968,"$50,000 under $75,000",110,61,141,154,4089,509,2012
75968,"$75,000 under $100,000",70,0,0,0,4056,492,2012
75968,"$100,000 under $200,000",70,48,101,88,8450,1401,2012
75968,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75969,,1570,448,694,798,45220,6747,2012
75969,"$1 under $25,000",670,43,0,0,1699,157,2012
75969,"$25,000 under $50,000",400,0,0,137,7240,705,2012
75969,"$50,000 under $75,000",240,116,232,139,9532,1090,2012
75969,"$75,000 under $100,000",130,118,182,200,7858,1014,2012
75969,"$100,000 under $200,000",110,171,280,322,10341,1700,2012
75969,"$200,000 or more",20,0,0,0,8550,2081,2012
,,,,,,,,2012
75972,,2600,501,812,1939,61829,9873,2012
75972,"$1 under $25,000",1320,47,0,121,2776,237,2012
75972,"$25,000 under $50,000",660,94,285,237,11296,1147,2012
75972,"$50,000 under $75,000",320,118,296,300,12106,1488,2012
75972,"$75,000 under $100,000",130,60,0,257,8187,1148,2012
75972,"$100,000 under $200,000",140,182,231,606,15000,2653,2012
75972,"$200,000 or more",30,0,0,418,12464,3200,2012
,,,,,,,,2012
75973,,1030,267,567,818,30422,4544,2012
75973,"$1 under $25,000",430,59,105,0,879,75,2012
75973,"$25,000 under $50,000",250,0,0,136,4289,437,2012
75973,"$50,000 under $75,000",170,77,188,171,6487,771,2012
75973,"$75,000 under $100,000",70,0,0,171,4014,503,2012
75973,"$100,000 under $200,000",90,131,274,340,8466,1413,2012
75973,"$200,000 or more",20,0,0,0,6287,1345,2012
,,,,,,,,2012
75974,,1190,203,446,910,35315,5937,2012
75974,"$1 under $25,000",510,0,0,0,935,78,2012
75974,"$25,000 under $50,000",340,24,0,90,5807,550,2012
75974,"$50,000 under $75,000",140,48,260,180,5196,562,2012
75974,"$75,000 under $100,000",100,55,0,150,6141,837,2012
75974,"$100,000 under $200,000",100,76,186,490,17236,3910,2012
75974,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75975,,1430,251,712,750,34297,4837,2012
75975,"$1 under $25,000",650,0,148,0,1314,116,2012
75975,"$25,000 under $50,000",370,53,0,210,6316,616,2012
75975,"$50,000 under $75,000",180,33,138,157,7168,867,2012
75975,"$75,000 under $100,000",120,64,182,183,6942,882,2012
75975,"$100,000 under $200,000",110,101,244,200,12557,2356,2012
75975,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75977,,250,0,0,0,4818,609,2012
75977,"$1 under $25,000",130,0,0,0,284,27,2012
75977,"$25,000 under $50,000",60,0,0,0,955,87,2012
75977,"$50,000 under $75,000",30,0,0,0,1188,132,2012
75977,"$75,000 under $100,000",30,0,0,0,2391,363,2012
75977,"$100,000 under $200,000",0,0,0,0,0,0,2012
75977,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
75979,,3200,998,1638,2518,95225,14897,2012
75979,"$1 under $25,000",1410,71,0,83,2756,246,2012
75979,"$25,000 under $50,000",850,143,348,321,14892,1517,2012
75979,"$50,000 under $75,000",430,166,286,385,16792,2009,2012
75979,"$75,000 under $100,000",240,148,270,405,14510,1881,2012
75979,"$100,000 under $200,000",210,260,471,588,21700,3698,2012
75979,"$200,000 or more",60,210,263,736,24575,5546,2012
,,,,,,,,2012
75980,,980,233,402,384,26873,4149,2012
75980,"$1 under $25,000",430,0,0,0,742,71,2012
75980,"$25,000 under $50,000",240,46,0,93,4443,464,2012
75980,"$50,000 under $75,000",150,70,254,128,5965,713,2012
75980,"$75,000 under $100,000",80,0,0,0,4647,612,2012
75980,"$100,000 under $200,000",80,117,148,163,11076,2289,2012
75980,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
76001,,13970,20218,30494,22029,597631,101403,2012
76001,"$1 under $25,000",4810,814,1477,508,11247,934,2012
76001,"$25,000 under $50,000",3100,2639,4302,2142,55246,5322,2012
76001,"$50,000 under $75,000",1980,3040,5162,2818,77371,9269,2012
76001,"$75,000 under $100,000",1540,3417,5475,3385,93094,12274,2012
76001,"$100,000 under $200,000",2140,7442,11056,8487,220203,37434,2012
76001,"$200,000 or more",400,2866,3022,4689,140470,36170,2012
,,,,,,,,2012
76002,,14150,16947,34331,17831,448724,61827,2012
76002,"$1 under $25,000",4820,1090,2106,573,11465,897,2012
76002,"$25,000 under $50,000",3420,3141,6328,2977,59521,5382,2012
76002,"$50,000 under $75,000",2420,4128,8398,4025,91003,10397,2012
76002,"$75,000 under $100,000",1740,3845,7782,3808,103791,13426,2012
76002,"$100,000 under $200,000",1630,4401,9055,5743,157200,25857,2012
76002,"$200,000 or more",120,342,662,705,25744,5868,2012
,,,,,,,,2012
76006,,13020,10456,12427,13150,535204,98750,2012
76006,"$1 under $25,000",5570,398,528,440,18116,1415,2012
76006,"$25,000 under $50,000",3970,828,1176,1797,81499,8740,2012
76006,"$50,000 under $75,000",1400,1126,1447,1376,60614,8569,2012
76006,"$75,000 under $100,000",700,1308,1760,1265,44688,6872,2012
76006,"$100,000 under $200,000",950,3412,4381,3545,104154,18887,2012
76006,"$200,000 or more",430,3384,3135,4727,226133,54267,2012
,,,,,,,,2012
76008,,6410,19830,28806,23323,661094,148681,2012
76008,"$1 under $25,000",1700,460,450,182,3707,353,2012
76008,"$25,000 under $50,000",870,966,1372,688,15764,1635,2012
76008,"$50,000 under $75,000",680,1259,2035,923,26589,3178,2012
76008,"$75,000 under $100,000",640,1823,2848,1182,37808,4887,2012
76008,"$100,000 under $200,000",1670,8035,12402,6245,177598,30448,2012
76008,"$200,000 or more",850,7287,9699,14103,399628,108180,2012
,,,,,,,,2012
76009,,8380,3641,7302,5440,234834,34334,2012
76009,"$1 under $25,000",3430,240,480,231,7662,672,2012
76009,"$25,000 under $50,000",2290,636,1319,687,39468,3841,2012
76009,"$50,000 under $75,000",1300,764,1709,1073,50316,5872,2012
76009,"$75,000 under $100,000",670,602,1302,878,40699,5317,2012
76009,"$100,000 under $200,000",610,1060,2105,1659,61434,10339,2012
76009,"$200,000 or more",80,339,387,912,35255,8293,2012
,,,,,,,,2012
76010,,21440,2531,5324,5054,229888,25916,2012
76010,"$1 under $25,000",13050,322,716,460,23596,1718,2012
76010,"$25,000 under $50,000",6130,859,2109,1616,85880,6948,2012
76010,"$50,000 under $75,000",1510,635,1305,1204,55712,6251,2012
76010,"$75,000 under $100,000",460,287,572,474,28551,3874,2012
76010,"$100,000 under $200,000",260,428,622,1300,26556,4604,2012
76010,"$200,000 or more",30,0,0,0,9593,2521,2012
,,,,,,,,2012
76011,,10790,3903,4835,7181,228675,38565,2012
76011,"$1 under $25,000",6050,249,304,312,14908,1195,2012
76011,"$25,000 under $50,000",3030,440,698,1144,54422,5522,2012
76011,"$50,000 under $75,000",860,578,913,865,35404,4812,2012
76011,"$75,000 under $100,000",340,457,705,544,22307,3406,2012
76011,"$100,000 under $200,000",390,974,1352,1405,41794,7636,2012
76011,"$200,000 or more",120,1205,863,2911,59840,15994,2012
,,,,,,,,2012
76012,,12630,15465,19543,21749,612191,115861,2012
76012,"$1 under $25,000",4800,633,770,409,11059,912,2012
76012,"$25,000 under $50,000",2770,1533,2384,1590,52379,5523,2012
76012,"$50,000 under $75,000",1540,1996,2712,1991,63938,8446,2012
76012,"$75,000 under $100,000",1130,2261,3087,2164,70830,9997,2012
76012,"$100,000 under $200,000",1800,5194,6947,6448,191834,33496,2012
76012,"$200,000 or more",590,3848,3643,9147,222151,57487,2012
,,,,,,,,2012
76013,,14590,12785,16617,19210,577527,103399,2012
76013,"$1 under $25,000",6070,790,929,647,15957,1335,2012
76013,"$25,000 under $50,000",3330,1573,2252,1556,65774,6974,2012
76013,"$50,000 under $75,000",1890,1913,2754,2111,78086,10260,2012
76013,"$75,000 under $100,000",1260,1822,2647,2367,79232,11082,2012
76013,"$100,000 under $200,000",1630,4222,5690,6472,170059,29349,2012
76013,"$200,000 or more",410,2465,2345,6057,168419,44399,2012
,,,,,,,,2012
76014,,15410,2784,6156,6169,241700,29100,2012
76014,"$1 under $25,000",7950,350,733,599,17571,1352,2012
76014,"$25,000 under $50,000",4740,973,2303,2018,76643,6862,2012
76014,"$50,000 under $75,000",1650,695,1676,1533,63207,7496,2012
76014,"$75,000 under $100,000",650,366,776,828,40086,5552,2012
76014,"$100,000 under $200,000",420,400,668,1191,44193,7838,2012
76014,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
76015,,8240,4155,6296,7312,263647,43235,2012
76015,"$1 under $25,000",3390,267,470,305,9435,793,2012
76015,"$25,000 under $50,000",2340,715,1141,1198,44909,4589,2012
76015,"$50,000 under $75,000",1130,771,1308,1265,46155,6045,2012
76015,"$75,000 under $100,000",660,705,1225,1177,42002,6077,2012
76015,"$100,000 under $200,000",610,1097,1733,1765,63488,11048,2012
76015,"$200,000 or more",110,600,419,1602,57658,14683,2012
,,,,,,,,2012
76016,,15040,25173,32138,34656,918745,174316,2012
76016,"$1 under $25,000",4620,882,1146,582,12006,1064,2012
76016,"$25,000 under $50,000",2980,2272,3384,1784,58672,6199,2012
76016,"$50,000 under $75,000",2200,3118,4751,2573,88525,11102,2012
76016,"$75,000 under $100,000",1740,3498,4983,3665,107498,14580,2012
76016,"$100,000 under $200,000",2650,8762,11560,10284,282001,49162,2012
76016,"$200,000 or more",850,6641,6314,15768,370043,92209,2012
,,,,,,,,2012
76017,,21730,24868,35941,32151,948221,167003,2012
76017,"$1 under $25,000",7490,1211,1685,756,19827,1699,2012
76017,"$25,000 under $50,000",5360,3095,5372,3152,103535,10474,2012
76017,"$50,000 under $75,000",3320,4266,6774,4523,133569,16890,2012
76017,"$75,000 under $100,000",2150,3899,6111,4571,133408,18432,2012
76017,"$100,000 under $200,000",2780,8042,11757,10467,288165,49640,2012
76017,"$200,000 or more",630,4355,4242,8682,269717,69868,2012
,,,,,,,,2012
76018,,12650,7145,15117,11239,327408,44401,2012
76018,"$1 under $25,000",4990,478,1058,472,12044,946,2012
76018,"$25,000 under $50,000",3580,1812,3983,2267,63888,6021,2012
76018,"$50,000 under $75,000",2010,2059,4500,2760,77513,9210,2012
76018,"$75,000 under $100,000",1100,1216,2481,2320,67422,8919,2012
76018,"$100,000 under $200,000",910,1442,2914,2958,91488,15523,2012
76018,"$200,000 or more",60,138,181,462,15053,3782,2012
,,,,,,,,2012
76020,,11550,11598,19047,12561,474732,81190,2012
76020,"$1 under $25,000",4230,615,984,380,10421,979,2012
76020,"$25,000 under $50,000",2570,1046,1902,988,46992,4871,2012
76020,"$50,000 under $75,000",1740,1544,2869,1404,69281,8610,2012
76020,"$75,000 under $100,000",1200,1767,3206,1670,74278,10195,2012
76020,"$100,000 under $200,000",1490,4523,7366,4512,150966,25652,2012
76020,"$200,000 or more",320,2103,2720,3607,122794,30883,2012
,,,,,,,,2012
76021,,17790,23556,31937,25592,802332,136658,2012
76021,"$1 under $25,000",5470,948,1317,621,17383,1526,2012
76021,"$25,000 under $50,000",4410,2495,3475,2220,93265,10376,2012
76021,"$50,000 under $75,000",2570,3605,5366,2997,107501,14465,2012
76021,"$75,000 under $100,000",1950,4198,5882,3935,122528,17464,2012
76021,"$100,000 under $200,000",2860,9477,12820,9673,301784,52998,2012
76021,"$200,000 or more",530,2833,3077,6146,159871,39829,2012
,,,,,,,,2012
76022,,7080,4486,7446,5464,224283,34771,2012
76022,"$1 under $25,000",2590,307,458,235,8169,746,2012
